,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,silent hill,,A,"360,723",97.21%,,,,,,,,fedoragoose,,A,"415,947",95.43%,,,,,,,,[dekori],,A,"507,251",96.24%,,,,,,,,GSBlank,,A,"504,469",97.90%,,,,,,,,etn,,A,"562,140",98.12%,,,,,,,,tomadoi,,A,"448,797",96.32%,,,,,,,,Tebi,,A,"457,351",97.11%,,,,,,,,Hibiki,,A,"471,146",97.15%,,,,,,,,Harumi Ena,,A,"638,996",98.41%,,,,,,,,vaadin peukkua,,A,"516,382",96.12%,,,,,,,,3uma,,A,"668,746",97.33%,,,,,,,,z9a,HR,A,"412,687",95.90%,,,,,,,,trushpack,NM,A,"481,654",96.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,#23,,Japan,hosesan1020,,S,"986,160",99.39%,"3,243,116",HK,,,#23,,Spain,marbl,,S,"975,871",99.35%,"2,570,749",IT,,,#23,,Taiwan,GAO HAO,,S,"914,914",97.72%,"2,911,972",MY,,,#23,,Greece,Nekkid,,S,"977,221",99.42%,"2,554,038",SG,,,#23,,Peru,[MG]Arnold24x24,, S ,"1,054,589",99.83%,"2,942,030",UA,,,#23,,Argentina,jackzebra,,A,"639,682",97.06%,"2,256,757",TR,,,#23,,Vietnam,baoo,,A,"943,054",96.07%,"2,569,003",MY,,,#23,,Taiwan,GAO HAO,,S,"1,046,676",98.61%,"2,911,029",MY,,,#23,,Denmark,Sobu-,,S,"1,213,754",99.80%,"3,265,217",MY,,,#23,,Kazakhstan,ItzZeroIce,,S,"1,115,626",97.86%,"3,385,897",PT,,,#23,,Hong Kong,misha awa,,S,"1,187,052",99.56%,"3,497,849",GR,,,#23,,Romania,badeu,NM,S,"959,937",98.85%,"2,485,081",NZ,,,#23,,Japan,YMD,NM,S,"991,854",99.79%,"3,031,211",GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Furamun,,S,"880,443",98.21%,,,,,,,,A L E P H,,A,"587,529",98.04%,,,,,,,,Ruyaya,,S,"852,996",95.99%,,,,,,,,JackPaX,,S,"743,579",99.18%,,,,,,,,SapeSape,, S ,"955,229",96.84%,,,,,,,,smashcae,, S ,"571,603",95.37%,,,,,,,,def,,A,"656,900",98.85%,,,,,,,,willy0214,,A,"826,380",98.74%,,,,,,,,Polle,,A,"795,527",98.08%,,,,,,,,Kamensh1k,,S,"824,305",99.26%,,,,,,,,F2X,,A,"926,586",98.27%,,,,,,,,etn,HR,A,"601,928",98.63%,,,,,,,,Furamun,HD,A,"822,409",99.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Aotoleen,,A,"730,720",96.92%,,,,,,,,Palodex,,A,"579,983",96.66%,,,,,,,,Flyer,,S,"644,730",97.61%,,,,,,,,Leftie,,A,"424,268",97.46%,,,,,,,,P r a h,,A,"495,881",97.08%,,,,,,,,Penguo,,A,"550,819",95.71%,,,,,,,,_Casiofx580vnx,,A,"493,998",96.24%,,,,,,,,Flyer,,A,"543,754",96.47%,,,,,,,,thebeastjona,,A,"660,826",96.67%,,,,,,,,Ternafis,,S,"807,738",96.24%,,,,,,,,Hibiki,,A,"842,038",97.88%,,,,,,,,Kehest,NM,A,"532,757",97.53%,,,,,,,,shouponpon,NM,S,"652,766",99.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,haga1115,,A,"645,793",98.79%,,,,,,,,junamat,,A,"427,366",96.74%,,,,,,,,willy0214,,A,"499,332",98.04%,,,,,,,,KittyLikeme,,A,"408,970",96.01%,,,,,,,,MiguisXD,,A,"436,331",94.47%,,,,,,,,Bomilk,,A,"494,653",98.50%,,,,,,,,Another Guy,,A,"475,051",97.26%,,,,,,,,Shirosora,,A,"494,219",96.67%,,,,,,,,mads,,A,"595,110",98.67%,,,,,,,,MyAngelRasseru,,A,"638,228",97.04%,,,,,,,,flyond,,A,"542,173",95.71%,,,,,,,,origin_,HD,A,"390,459",95.48%,,,,,,,,RafuNa,HR,A,"564,182",98.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,#24,,Malaysia,Rampax,,S,"964,471",98.84%,"3,231,418",VN,,,#24,,Peru,[MG]Arnold24x24,,S,"944,587",98.54%,"2,543,130",KZ,,,#24,,Ukraine,POMAH,,S,"898,529",97.17%,"2,907,664",PE,,,#24,,Japan,YMD,,S,"945,323",98.65%,"2,541,335",HK,,,#24,,Taiwan,Flyer,, S ,"994,937",98.12%,"2,920,720",VN,,,#24,,China,Crystal,,A,"639,660",98.22%,"2,149,898",AT,,,#24,,Norway,NINERIK,,S,"749,399",98.98%,"2,562,764",CN,,,#24,,Vietnam,Another Guy,,S,"988,616",96.86%,"2,894,788",DK,,,#24,,Spain,ESCRUPULILLO,,S,"954,706",99.12%,"3,156,571",FR,,,#24,,Kazakhstan,Kamensh1k,,S,"1,177,906",99.48%,"3,373,820",UA,,,#24,,Türkiye,Raikouhou,,S,"1,202,749",99.91%,"3,490,925",BE,,,#24,,Romania,badeu,NM,S,"943,080",98.43%,"2,477,552",FI,,,#24,,Indonesia,Thatnoobguy,NM,S,"965,190",99.03%,"3,030,435",FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,mabayu,,S,"908,343",98.42%,,,,,,,,SapeSape,,A,"686,951",97.17%,,,,,,,,EPEMA,,S,"861,045",96.08%,,,,,,,,RafuNa,,A,"672,512",99.32%,,,,,,,,Spinesnight,,A,"777,605",97.29%,,,,,,,,lolol235,,A,"564,244",99.15%,,,,,,,,Pinguinzi,,A,"701,549",97.86%,,,,,,,,def,,A,"814,229",98.39%,,,,,,,,towny1,,S,"799,723",98.92%,,,,,,,,ItzZeroIce,,A,"879,553",97.30%,,,,,,,,Shinkiro,,A,"1,015,127",98.62%,,,,,,,,etn,HR,A,"689,094",97.78%,,,,,,,,Stixe,NM,A,"855,524",98.95%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Harumi Ena,,A,"680,971",97.95%,,,,,,,,P r a h,,A,"506,178",91.91%,,,,,,,,baIner,,S,"603,872",97.97%,,,,,,,,shouponpon,,A,"532,886",98.50%,,,,,,,,Ruyaya,,A,"644,469",98.34%,,,,,,,,lolol233,,A,"507,825",97.35%,,,,,,,,papercandle,,A,"598,995",98.84%,,,,,,,,baoo,,A,"764,861",93.94%,,,,,,,,[dekori],,A,"734,487",98.64%,,,,,,,,Ternafis,,A,"736,021",94.99%,,,,,,,,spray-,,A,"710,683",98.62%,,,,,,,,Kehest,HR,A,"486,321",96.52%,,,,,,,,MineFrostID,HR,A,"774,125",97.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,n0 head,,A,"677,633",97.63%,,,,,,,,MiguisXD,,A,"405,414",95.89%,,,,,,,,Kotsik,,A,"544,218",94.14%,,,,,,,,Furamun,,A,"390,614",97.46%,,,,,,,,GAO HAO,,A,"503,709",97.76%,,,,,,,,z980838928,,A,"438,169",96.85%,,,,,,,,Melvr,,A,"512,821",97.99%,,,,,,,,_Casiofx580vnx,,B,"327,082",91.83%,,,,,,,,A L E P H,,A,"667,655",99.07%,,,,,,,,Ravexi,,A,"580,340",97.11%,,,,,,,,Clutch,,A,"562,366",97.83%,,,,,,,,origin_,HD,A,"359,057",95.79%,,,,,,,,MejiroMcQueen,HD,A,"435,596",96.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,#25,,Thailand,-Kedama,,S,"1,004,434",99.88%,"3,225,851",AT,,,#25,,New Zealand,5aiyku,,S,"951,937",98.74%,"2,536,898",ID,,,#25,,Austria,z10a,,S,"852,598",95.53%,"2,853,453",CN,,,#25,,Portugal,RafaMat,,S,"987,229",99.61%,"2,540,193",PE,,,#25,,Romania,etn,, S ,"1,007,150",98.55%,"2,911,320",FI,,,#25,,Netherlands,G e n g a o z o,,A,"748,574",98.06%,"2,059,563",PH,,,#25,,Portugal,uatzap,,A,"729,508",99.17%,"2,542,621",PE,,,#25,,Thailand,chests,,S,"927,295",95.01%,"2,887,301",NO,,,#25,,France,Musty,,A,"806,379",97.86%,"3,000,887",ES,,,#25,,France,FlasTEH,,S,"1,086,215",97.23%,"3,340,434",CL,,,#25,,Singapore,Dawnwing,,S,"1,114,231",97.70%,"3,480,150",GR,,,#25,,Hong Kong,misha awa,HD, S ,"1,041,456",99.44%,"2,408,027",GR,,,#25,,Taiwan,GAO HAO,NM,S,"992,356",99.78%,"2,993,377",MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,ChaiPhukChep,,S,"977,791",99.27%,,,,,,,,Kyujin,,S,"870,133",96.07%,,,,,,,,fedoragoose,,S,"851,130",95.69%,,,,,,,,uatzap,,A,"727,660",99.32%,,,,,,,,badeu,, S ,"992,145",98.12%,,,,,,,,John breathe,,A,"442,036",96.56%,,,,,,,,Meower,,A,"647,152",97.30%,,,,,,,,Lesperry,,S,"908,309",98.06%,,,,,,,,Hifkil,,A,"805,955",99.09%,,,,,,,,JapWhite,,S,"841,366",99.06%,,,,,,,,Mekeyo,,A,"917,682",96.43%,,,,,,,,F2X,HR,A,"646,121",96.69%,,,,,,,,Rizer,NM,A,"923,998",99.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Arz3,,A,"670,707",96.51%,,,,,,,,pii,,A,"458,781",98.12%,,,,,,,,Teppi,,S,"583,375",97.31%,,,,,,,,Kenzol,,A,"450,538",98.38%,,,,,,,,origin_,,A,"524,739",97.33%,,,,,,,,Wind Tales,, S ,"437,535",96.28%,,,,,,,,RafaMat,,A,"613,661",98.99%,,,,,,,,Hinamon,,S,"583,249",96.01%,,,,,,,,Geordie Greep,,A,"779,748",99.17%,,,,,,,,Satsukiiii,,S,"742,880",98.16%,,,,,,,,Tebi,,A,"812,129",97.39%,,,,,,,,Hibiki,NM,A,"457,158",98.57%,,,,,,,,Ruyaya,HD,A,"553,195",96.88%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Lesperry,,A,"572,919",97.87%,,,,,,,,ozbert,,B,"256,047",91.65%,,,,,,,,Akuma no Tenshi,,A,"566,350",96.19%,,,,,,,,Big Yikes,,A,"374,766",98.02%,,,,,,,,Pregnancy,,A,"387,286",96.07%,,,,,,,,John ethken,,A,"431,418",95.91%,,,,,,,,Kuronora,,A,"552,300",98.63%,,,,,,,,-Kedama,,A,"468,448",97.52%,,,,,,,,Satsukiiii,,A,"608,805",99.25%,,,,,,,,Geordie Greep,,S,"669,973",97.93%,,,,,,,,Cymango,,A,"636,108",95.34%,,,,,,,,RevengeWolf,NM,B,"263,292",92.45%,,,,,,,,willy0214,HR,A,"523,828",96.66%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,#26,,Taiwan,willy0214,,S,"1,007,759",99.94%,"3,220,922",DK,,,#26,,Indonesia,FAW,,A,"786,785",98.79%,"2,514,208",RO,,,#26,,Kazakhstan,Kamensh1k,,S,"922,433",97.90%,"2,842,134",UA,,,#26,,Italy,BELLOFIGO,,S,"721,251",98.60%,"2,534,102",CL,,,#26,,Kazakhstan,Kamensh1k,, S ,"1,019,810",98.98%,"2,856,404",PT,,,#26,,Netherlands,G e n g a o z o,,A,"703,097",99.22%,"1,989,489",SE,,,#26,,Denmark,Sobu-,,A,"881,763",98.49%,"2,422,106",MY,,,#26,,Argentina,Bomilk,,A,"832,721",96.91%,"2,800,824",UY,,,#26,,Singapore,hollowknees,,S,"1,152,176",98.54%,"2,943,172",HK,,,#26,,Ukraine,Kotsik,,S,"1,037,877",95.91%,"3,286,136",PT,,,#26,,France,FlasTEH,,S,"1,101,450",97.46%,"3,449,943",CL,,,#26,,Hong Kong,misha awa,HD, S ,"1,039,650",99.44%,"2,405,517",JP,,,#26,,Chile,alfiu,NM,S,"982,375",99.52%,"2,990,806",ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Rizer,,S,"1,001,405",99.88%,,,,,,,,MineFrostID,,A,"724,286",98.98%,,,,,,,,Ternafis,,S,"905,342",97.54%,,,,,,,,Toukai Teiou,,S,"690,567",99.40%,,,,,,,,3uma,, S ,"673,362",97.63%,,,,,,,,John ethken,,A,"527,556",96.19%,,,,,,,,iamVill,,S,"574,509",97.37%,,,,,,,,Amuro,,A,"798,088",98.67%,,,,,,,,Dawnwing,,A,"609,465",97.94%,,,,,,,,nooneloves,,S,"877,826",98.68%,,,,,,,,calangi,,A,"879,517",97.24%,,,,,,,,Hibiki,NM,A,"545,885",97.84%,,,,,,,,Intercambing,NM,S,"976,345",99.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Ethan2222,,A,"676,256",98.30%,,,,,,,,MejiroMcQueen,,A,"547,847",97.69%,,,,,,,,shiyumi,,A,"528,936",98.06%,,,,,,,,kusuriya,,A,"623,293",99.06%,,,,,,,,Ternafis,,A,"612,216",98.12%,,,,,,,,Dolter,,A,"482,758",97.93%,,,,,,,,thebeastjona,,A,"524,634",97.61%,,,,,,,,jackzebra,,A,"655,966",98.02%,,,,,,,,Cymango,,A,"604,461",97.79%,,,,,,,,CRIMEA,,A,"859,300",95.89%,,,,,,,,Musty,,A,"735,427",98.38%,,,,,,,,F2X,HDHR,A,"464,645",94.84%,,,,,,,,NO37,HD,A,"716,861",99.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Spinesnight,,S,"535,502",97.08%,,,,,,,,GNX,,A,"455,290",96.91%,,,,,,,,Ravexi,,A,"485,423",96.10%,,,,,,,,Ryuzaki,,A,"498,991",98.33%,,,,,,,,shiyumi,,A,"551,016",98.89%,,,,,,,,Wind Tales,,A,"276,078",93.12%,,,,,,,,Polle,,A,"441,200",94.97%,,,,,,,,Seiong,,A,"514,049",98.50%,,,,,,,,GSBlank,,A,"577,070",98.36%,,,,,,,,POMAH,,S,"511,133",96.37%,,,,,,,,Hifkil,,A,"733,549",98.55%,,,,,,,,RevengeWolf,NM,A,"355,337",92.68%,,,,,,,,Lasseh,HR,A,"315,225",93.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,#27,,Romania,origin_,,S,"1,001,471",99.88%,"3,211,683",ID,,,#27,,Japan,Furamun,,S,"825,342",94.48%,"2,488,106",GR,,,#27,,Italy,Duke,,S,"896,510",97.17%,"2,832,145",ES,,,#27,,Sweden,scylla,,A,"706,797",99.37%,"2,523,315",NL,,,#27,,Japan,Furamun,,A,"846,486",96.84%,"2,849,372",GR,,,#27,,Argentina,jackzebra,,A,"546,755",98.11%,"1,948,128",BE,,,#27,,Malaysia,mint breeze,,A,"685,906",98.00%,"2,026,336",DK,,,#27,,Malaysia,n0 head,,S,"1,008,345",97.47%,"2,774,550",VN,,,#27,,Japan,Aotoleen,,A,"830,710",98.08%,"2,848,568",HK,,,#27,,China,lolol233,,S,"1,134,656",98.37%,"3,229,089",AT,,,#27,,Finland,Mike Tyson,,S,"1,163,717",99.01%,"3,447,908",RO,,,#27,,Austria,fedoragoose,NM,A,"943,310",98.68%,"2,399,050",TH,,,#27,,Netherlands,Wind Tales,NM,A,"923,527",99.28%,"2,954,280",SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,etn,,S,"997,259",99.69%,,,,,,,,shouponpon,,A,"656,901",93.27%,,,,,,,,BELLOFIGO,,A,"760,792",97.45%,,,,,,,,Andros,,S,"682,937",97.46%,,,,,,,,haga1115,,A,"710,340",99.25%,,,,,,,,smashcae,,A,"496,846",96.91%,,,,,,,,Chiyuu,,A,"471,477",97.08%,,,,,,,,mabayu,,A,"675,509",96.78%,,,,,,,,YMD,,S,"779,751",99.05%,,,,,,,,z980838928,,S,"791,003",96.88%,,,,,,,,Amasetic,,A,"1,051,307",99.17%,,,,,,,,z10a,NM,A,"516,288",97.42%,,,,,,,,John Zenith,NM,A,"809,840",99.48%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,capybaras,,S,"650,528",99.34%,,,,,,,,Aotoleen,,A,"522,987",96.50%,,,,,,,,kusuriya,,S,"621,160",98.70%,,,,,,,,melwem,,A,"589,252",98.79%,,,,,,,,YMD,, S ,"686,062",97.50%,,,,,,,,Penguo,,A,"462,862",96.41%,,,,,,,,Rampax,,A,"455,599",95.60%,,,,,,,,Rampax,,A,"554,137",95.23%,,,,,,,,Homutan,,A,"624,267",98.14%,,,,,,,,lolol235,,A,"689,691",96.94%,,,,,,,,Xepei,,A,"655,296",97.94%,,,,,,,,tomadoi,HD,A,"471,800",96.49%,,,,,,,,perthed again,HR,A,"679,717",97.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,robotonic,,A,"562,425",98.55%,,,,,,,,hosesan1020,,A,"482,876",94.17%,,,,,,,,Toukai Teiou,,S,"553,683",97.70%,,,,,,,,trumpatino69,,A,"544,329",98.26%,,,,,,,,shouponpon,, S ,"606,484",97.06%,,,,,,,,Bomilk,,A,"441,665",97.15%,,,,,,,,Chibi Maruko,,A,"413,354",97.61%,,,,,,,,Chiyuu,,A,"536,559",95.56%,,,,,,,,Furamun,,A,"613,840",99.47%,,,,,,,,Ledeau_Fox,,A,"613,739",97.08%,,,,,,,,savilju,,A,"577,588",98.36%,,,,,,,,z9a,HR,A,"467,652",95.93%,,,,,,,,Dolter,HD,A,"541,196",97.72%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,#28,,Thailand,ChaiPhukChep,,S,"986,603",99.51%,"3,189,258",NO,,,#28,,Italy,kusuriya,,S,"919,423",97.77%,"2,440,402",CL,,,#28,,Malaysia,Chiyuu,,S,"880,750",96.60%,"2,812,344",TW,,,#28,,Sweden,melwem,,S,"694,199",99.10%,"2,475,794",BR,,,#28,,Belgium,MRB,, S ,"930,383",96.16%,"2,832,594",TR,,,#28,,Spain,marbl,,A,"646,749",98.52%,"1,937,782",FR,,,#28,,Malaysia,Harumi Ena,,A,"515,962",98.08%,"1,940,677",VN,,,#28,,Indonesia,Stixe,,A,"890,993",98.26%,"2,758,904",FI,,,#28,,Greece,trushpack,,A,"691,617",98.06%,"2,551,191",SG,,,#28,,Portugal,RafaMat,,S,"1,119,813",98.11%,"3,187,211",PE,,,#28,,Hong Kong,misha awa,,S,"1,178,304",99.39%,"3,432,935",SG,,,#28,,Portugal,uatzap,NM,A,"786,969",98.99%,"2,368,831",UA,,,#28,,Singapore,Mekeyo,HR,A,"945,670",97.45%,"2,950,176",GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,-Kedama,,S,"910,638",99.36%,,,,,,,,-NyX,,A,"771,015",98.40%,,,,,,,,mabayu,,A,"843,156",96.44%,,,,,,,,trumpatino69,,S,"670,886",98.04%,,,,,,,,hexi,,A,"661,042",98.25%,,,,,,,,A L E P H,,A,"482,937",97.50%,,,,,,,,Chiyuu,,A,"503,219",96.95%,,,,,,,,MineFrostID,,A,"692,866",96.71%,,,,,,,,JackPaX,,A,"648,292",98.64%,,,,,,,,tgnalice,,S,"795,894",95.29%,,,,,,,,F2X,,S,"1,066,024",96.30%,,,,,,,,Big Yikes,NM,A,"588,108",97.53%,,,,,,,,qstronaut,HD,A,"695,933",99.47%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Arz3,,S,"767,559",96.89%,,,,,,,,MeOwz,,A,"457,200",97.46%,,,,,,,,AHotDawg,,S,"769,651",93.68%,,,,,,,,Andros,,A,"566,664",96.76%,,,,,,,,5joshi,, S ,"634,767",97.99%,,,,,,,,junamat,,A,"455,256",96.76%,,,,,,,,Rampax,,A,"475,909",98.05%,,,,,,,,lifeline,,A,"592,834",97.73%,,,,,,,,MyAimPeeps,,A,"607,316",96.68%,,,,,,,,PeterPen,,S,"748,826",96.94%,,,,,,,,Hibiki,,A,"683,871",97.02%,,,,,,,,Kuronora,HR,A,"582,091",94.98%,,,,,,,,Tebi,NM,A,"656,363",99.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Lesperry,,A,"524,458",96.51%,,,,,,,,Toukai Teiou,,A,"292,764",93.29%,,,,,,,,Chibi Maruko,,A,"318,787",95.44%,,,,,,,,scylla,,A,"544,045",98.84%,,,,,,,,Hanori,,A,"606,402",96.59%,,,,,,,,Palodex,,A,"352,840",96.71%,,,,,,,,mabayu,,A,"445,587",97.52%,,,,,,,,Thatnoobguy,,A,"582,211",96.80%,,,,,,,,-Puyu,,A,"603,966",98.62%,,,,,,,,uatzap,,A,"522,678",95.90%,,,,,,,,flyond,,A,"504,736",94.79%,,,,,,,,RafaMat,HD,A,"411,663",97.28%,,,,,,,,GSBlank,NM,A,"652,210",98.81%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,#29,,Portugal,RafaMat,,S,"994,237",99.63%,"3,180,152",UA,,,#29,,Uruguay,Rebo,,A,"797,629",98.07%,"2,408,514",AR,,,#29,,Thailand,Lesperry,,S,"908,079",97.36%,"2,769,766",AT,,,#29,,China,lolol235,,A,"737,916",99.06%,"2,474,970",AT,,,#29,,Vietnam,def,, S ,"1,034,705",99.32%,"2,817,193",DK,,,#29,,Malaysia,mabayu,,A,"726,909",97.50%,"1,900,543",VN,,,,,,,,,,,,,,,#29,,Sweden,scylla,,S,"1,031,559",98.26%,"2,758,383",BR,,,,,,,,,,,,,,,#29,,Netherlands,John ethken,,S,"1,072,868",96.88%,"3,151,244",PH,,,#29,,Japan,RafuNa,,A,"1,128,722",98.90%,"3,383,741",SG,,,#29,,Uruguay,Melxdy,HR,A,"867,573",96.58%,"2,366,465",AR,,,#29,,Denmark,iamVill,NM,S,"968,600",99.10%,"2,939,973",VN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,uatzap,,A,"909,031",97.29%,,,,,,,,PLOXARU,,A,"597,424",97.50%,,,,,,,,Arz3,,S,"889,049",96.79%,,,,,,,,lolol234,,S,"641,638",98.19%,,,,,,,,smthelse,,A,"700,702",97.57%,,,,,,,,Chiyuu,,A,"442,503",96.02%,,,,,,,,,,,,,,,,,,,,Andros,,S,"684,861",95.86%,,,,,,,,,,,,,,,,,,,,John breathe,,A,"758,148",96.04%,,,,,,,,YMD,,A,"844,812",97.85%,,,,,,,,helvetia,HR,S,"742,065",99.19%,,,,,,,,Sobu-,NM,A,"883,500",99.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,PeterPen,,A,"752,819",96.95%,,,,,,,,helvetia,,A,"571,862",98.41%,,,,,,,,-Kedama,,A,"523,075",95.51%,,,,,,,,lolol233,,A,"564,675",98.06%,,,,,,,,Seamie,,A,"671,027",98.74%,,,,,,,,AHotDawg,,B,"415,167",92.65%,,,,,,,,,,,,,,,,,,,,Grippeh,,A,"524,098",97.28%,,,,,,,,,,,,,,,,,,,,G e n g a o z o,,A,"697,722",96.77%,,,,,,,,Homutan,,S,"784,708",98.18%,,,,,,,,Rebo,HD,A,"481,108",97.00%,,,,,,,,Polle,HR,A,"634,784",97.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
