,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#67,UA:,,POMAH,,S,"957,449",98.59%,KZ,,,#67,IT:,,kusuriya,,S,"700,352",98.07%,ES,,,#67,SE:,,Fejlan,,A,"863,398",97.10%,PH,,,#67,SE:,,Andros,,A,"681,645",97.56%,PH,,,#67,SE:,,Fejlan,, S ,"829,130",97.20%,BR,,,#67,PH:,,Rammu,,A,"558,113",97.24%,SE,,,#67,PT:,,Meower,,A,"647,152",97.30%,PE,,,#67,PH:,,LordGabriel,,S,"786,785",97.45%,BR,,,#67,NO:,,Pinguinzi,,A,"796,256",98.52%,CN,,,#67,TH:,,-Kedama,,A,"932,332",93.68%,CN,,,#67,FI:,,Amasetic,,A,"1,051,307",99.17%,RO,,,#67,AT:,,tomadoi,HD,A,"694,042",96.89%,CN,,,#67,TW:,,Rizer,NM,A,"923,998",99.38%,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#68,AR:,,viciobylike,,S,"954,617",98.58%,UY,,,#68,TW:,,Flyer,,A,"695,290",96.05%,VN,,,#68,TH:,,-Kedama,,S,"863,396",96.26%,CN,,,#68,PE:,,[MG]Arnold24x24,,S,"676,872",99.47%,UA,,,#68,SE:,,scylla,,A,"829,085",99.45%,BR,,,#68,NZ:,,pii,,A,"556,218",97.17%,FI,,,#68,TW:,,Ruyaya,,A,"633,614",97.88%,VN,,,#68,HK:,,F2X,,S,"776,347",96.41%,SG,,,#68,DK:,,Polle,,A,"795,527",98.08%,MY,,,#68,NZ:,,HaSappy,,S,"926,323",98.24%,FI,,,#68,RO:,,etn,,S,"1,042,924",98.75%,NZ,,,#68,RO:,,etn,HR,A,"689,094",97.78%,FI,,,#68,NL:,,Wind Tales,NM,A,"923,527",99.28%,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#69,ES:,,A L E P H,,A,"954,057",99.13%,CL,,,#69,PE:,,SapeSape,,A,"686,951",97.17%,KZ,,,#69,UA:,,EPEMA,,S,"861,045",96.08%,PE,,,#69,HK:,,F2X,,A,"676,712",99.27%,SG,,,#69,DK:,,autofister,,A,"807,774",97.31%,TW,,,#69,AR:,,Penguo,,A,"550,819",95.71%,TR,,,#69,VN:,,_Casiofx580vnx,,A,"626,130",96.82%,TW,,,#69,PH:,,zonelouise,,A,"767,694",97.67%,SE,,,#69,SE:,,Grippeh,,A,"792,290",99.24%,PH,,,#69,ES:,,ESCRUPULILLO,,S,"914,773",97.23%,FR,,,#69,NL:,,John Zenith,,A,"1,036,306",96.58%,BR,,,#69,JP:,,shouponpon,HR,A,"683,028",96.10%,SG,,,#69,SG:,,Tebi,NM,A,"917,498",99.17%,HK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#70,NO:,,Melvr,,S,"953,457",98.53%,TH,,,#70,CN:,,lolol233,,A,"684,476",95.42%,AT,,,#70,FI:,,Xepei,,S,"860,098",96.08%,RO,,,#70,PT:,,Big Yikes,,A,"674,045",98.16%,UA,,,#70,CL:,,siiphs,,A,"797,984",98.23%,ES,,,#70,KZ:,,3uma,,A,"548,980",96.65%,PE,,,#70,BE:,,Mornis,,A,"619,383",95.41%,TR,,,#70,VN:,,baoo,,A,"764,861",93.94%,DK,,,#70,JP:,,YMD,,S,"779,751",99.05%,HK,,,#70,FR:,,Geordie Greep,,A,"897,930",97.46%,ES,,,#70,KZ:,,Kamensh1k,,A,"1,028,643",98.53%,PT,,,#70,UA:,,EPEMA,HD,A,"680,450",96.44%,PT,,,#70,TH:,,chests,HR,A,"903,089",97.12%,CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#71,HK:,,F2X,,S,"950,195",98.29%,GR,,,#71,MY:,,mint breeze,,A,"683,536",96.66%,TW,,,#71,PE:,,SapeSape,,S,"858,383",95.80%,UA,,,#71,JP:,,RafuNa,,A,"672,512",99.32%,HK,,,#71,TH:,,miinr,,A,"795,217",97.82%,CN,,,#71,AR:,,jackzebra,,A,"546,755",98.11%,BE,,,#71,PT:,,RafaMat,,A,"613,661",98.99%,PE,,,#71,NO:,,papercandle,,S,"759,299",98.67%,CN,,,#71,FR:,,Geordie Greep,,A,"779,748",99.17%,ES,,,#71,UY:,,daanit,,A,"885,031",95.98%,AR,,,#71,PT:,,uatzap,,A,"1,016,407",99.08%,PE,,,#71,PT:,,Big Yikes,NM,A,"669,880",97.00%,PE,,,#71,MY:,,mabayu,HD,A,"888,257",99.14%,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#72,SE:,,Andros,,S,"949,539",98.41%,PH,,,#72,TH:,,miinr,,A,"680,202",98.85%,AT,,,#72,PT:,,Kuronora,,A,"856,562",97.63%,KZ,,,#72,PH:,,NathanRam1918,,A,"671,868",98.06%,SE,,,#72,CL:,,NO37,, S ,"794,037",98.70%,ES,,,#72,FI:,,Isak-,,A,"543,562",98.32%,ID,,,#72,SG:,,Dawnwing,,A,"600,668",98.21%,JP,,,#72,HK:,,flyond,,A,"747,675",94.68%,SG,,,#72,HK:,,F2X,,A,"778,377",98.91%,GR,,,#72,KZ:,,ItzZeroIce,,A,"879,553",97.30%,UA,,,#72,TR:,,Shinkiro,,A,"1,015,127",98.62%,BE,,,#72,NO:,,NINERIK,HDHR,A,"667,326",98.32%,AT,,,#72,DK:,,iamVill,NM,A,"886,632",98.26%,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#73,NL:,,Wind Tales,,S,"947,445",98.41%,SE,,,#73,RO:,,origin_,,A,"673,596",97.84%,NZ,,,#73,ID:,,MejiroMcQueen,,S,"855,877",97.24%,FI,,,#73,SE:,,trumpatino69,,S,"670,886",98.04%,BR,,,#73,BR:,,Nyash,,A,"792,063",98.40%,NL,,,#73,FR:,,calangi,,A,"542,952",98.13%,CL,,,#73,BE:,,5joshi,,A,"600,587",98.79%,UY,,,#73,NO:,,Melvr,,S,"738,040",98.15%,TH,,,#73,TH:,,Arz3,,A,"776,143",99.10%,NO,,,#73,UA:,,nooneloves,,S,"877,826",98.68%,PT,,,#73,MY:,,mint breeze,,S,"1,011,422",96.56%,TW,,,#73,PT:,,Big Yikes,NM,A,"667,175",97.76%,KZ,,,#73,AR:,,Bomilk,NM,A,"885,661",98.24%,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#74,NL:,,John Zenith,,S,"945,781",98.29%,SE,,,#74,BE:,,5joshi,,A,"670,422",98.00%,UY,,,#74,PE:,,P r a h,,S,"854,371",95.62%,KZ,,,#74,GR:,,-Puyu,,S,"668,180",99.18%,HK,,,#74,FI:,,savilju,, S ,"777,853",99.30%,RO,,,#74,GR:,,Leftie,,A,"542,274",97.61%,HK,,,#74,CL:,,Hanayume,,A,"600,074",98.46%,FR,,,#74,JP:,,shouponpon,,A,"736,744",97.93%,GR,,,#74,MY:,,Harumi Ena,,A,"775,766",99.00%,VN,,,#74,FR:,,Hifkil,,S,"877,241",97.29%,ES,,,#74,UA:,,POMAH,,A,"996,919",98.31%,PE,,,#74,UA:,,baIner,NM,A,"656,175",98.04%,PE,,,#74,DK:,,Sobu-,NM,A,"883,500",99.38%,VN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#75,CL:,,alfiu,,A,"943,900",99.10%,ES,,,#75,PE:,,[MG]Arnold24x24,,A,"668,897",98.97%,PT,,,#75,TW:,,Ruyaya,,S,"852,996",95.99%,MY,,,#75,BE:,,MRB,,S,"666,418",98.16%,AR,,,#75,TW:,,Spinesnight,,A,"777,605",97.29%,VN,,,#75,SE:,,Lightningfox,, S ,"534,779",96.56%,NL,,,#75,NO:,,papercandle,,A,"598,995",98.84%,CN,,,#75,VN:,,_Casiofx580vnx,,A,"735,456",93.29%,MY,,,#75,VN:,,smthelse,,A,"767,125",98.56%,MY,,,#75,FR:,,Geordie Greep,,S,"867,798",97.70%,IT,,,#75,BE:,,Vinnie,,A,"995,492",97.13%,TR,,,#75,HK:,,F2X,NM,A,"652,892",98.68%,SG,,,#75,PH:,,zonelouise,NM,S,"875,540",99.64%,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#76,TR:,,LyeRR,,S,"943,856",98.19%,BE,,,#76,VN:,,smthelse,,A,"665,901",97.56%,DK,,,#76,AT:,,z10a,,S,"852,598",95.53%,CN,,,#76,UA:,,POMAH,,A,"665,092",98.21%,KZ,,,#76,PT:,,RafaMat,, S ,"741,583",99.21%,PE,,,#76,PH:,,Icarussy,,A,"530,015",98.32%,SE,,,#76,UY:,,PLOXARU,,A,"594,466",99.23%,BE,,,#76,BR:,,Nyash,,S,"730,341",97.78%,SE,,,#76,AR:,,viciobylike,,A,"762,416",99.37%,UY,,,#76,CL:,,Intercambing,,S,"862,283",98.11%,FR,,,#76,DK:,,Sobu-,,A,"988,153",98.51%,TW,,,#76,NZ:,,5aiyku,HD,A,"650,398",97.70%,ID,,,#76,UY:,,Rebo,HD,A,"867,734",99.41%,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#77,CN:,,z980838928,,S,"942,827",98.29%,NO,,,#77,BE:,,Vinnie,,S,"658,942",98.53%,UY,,,#77,PE:,,MiguisXD,,S,"852,568",95.87%,KZ,,,#77,HK:,,misha awa,,A,"664,047",99.76%,GR,,,#77,AR:,,jackzebra,, S ,"739,824",98.95%,TR,,,#77,NL:,,John ethken,,A,"527,556",96.19%,SE,,,#77,NL:,,John Zenith,,A,"591,222",98.49%,BR,,,#77,BR:,,shwq,,S,"729,970",96.45%,PH,,,#77,BR:,,-izzy,,A,"759,157",98.52%,NL,,,#77,UA:,,CRIMEA,,A,"859,300",95.89%,PT,,,#77,AT:,,Akuma no Tenshi,,A,"987,646",98.55%,NO,,,#77,UY:,,helvetia,HR,A,"650,151",98.63%,BE,,,#77,GR:,,MyAimPeeps,NM,A,"860,928",97.85%,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#78,FI:,,Xepei,,S,"941,472",99.68%,RO,,,#78,JP:,,shouponpon,,A,"656,901",93.27%,GR,,,#78,CL:,,Lasseh,,S,"851,589",95.62%,ES,,,#78,UA:,,POMAH,,A,"657,507",98.55%,PE,,,#78,UY:,,Rebo,,A,"736,869",98.87%,BE,,,#78,FR:,,Musty,,A,"527,304",98.89%,ES,,,#78,TH:,,Hinamon,,A,"589,765",96.62%,CN,,,#78,NL:,,John Zenith,,A,"724,293",95.51%,BR,,,#78,BR:,,Coreanmaluco,,A,"755,565",98.79%,NL,,,#78,AR:,,Seiong,,S,"849,820",98.68%,UY,,,#78,PT:,,Meower,,S,"984,240",96.43%,KZ,,,#78,HK:,,F2X,HR,A,"646,121",96.69%,GR,,,#78,ID:,,Stixe,NM,A,"855,524",98.95%,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#79,NO:,,Melvr,,A,"938,178",98.39%,AT,,,#79,KZ:,,Ternafis,,A,"654,580",99.12%,UA,,,#79,AT:,,fedoragoose,,S,"851,130",95.69%,CN,,,#79,ID:,,MejiroMcQueen,,A,"654,128",98.84%,RO,,,#79,VN:,,def,,A,"725,248",98.55%,MY,,,#79,TH:,,-Kedama,,A,"525,668",98.32%,AT,,,#79,BE:,,Hanori,,A,"586,987",96.10%,TR,,,#79,KZ:,,Kamensh1k,,A,"721,590",97.71%,PT,,,#79,PH:,,Jitterish,,A,"750,943",98.37%,SE,,,#79,SE:,,Andros,,A,"848,505",96.21%,PH,,,#79,PT:,,Meower,,A,"975,621",97.61%,UA,,,#79,ID:,,Hakui Koyori,HD,A,"640,569",98.04%,NZ,,,#79,TR:,,Shinkiro,HD,A,"855,294",99.38%,UY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#80,ID:,,lifeline,,S,"937,905",98.16%,FI,,,#80,TW:,,willy0214,,S,"647,046",98.33%,VN,,,#80,PE:,,SapeSape,,S,"847,920",95.44%,KZ,,,#80,HK:,,ming0328ming,,A,"653,955",98.65%,GR,,,#80,TW:,,Spinesnight,,A,"723,645",96.44%,DK,,,#80,SE:,,Guyra_,,A,"525,280",97.82%,BR,,,#80,NZ:,,5aiyku,,A,"578,971",98.95%,ID,,,#80,PH:,,NathanRam1918,,S,"715,444",97.28%,BR,,,#80,ES:,,[dekori],,A,"734,487",98.64%,FR,,,#80,NZ:,,5aiyku,,S,"842,202",98.05%,FI,,,#80,KZ:,,Ravexi,,A,"966,000",98.77%,PE,,,#80,BR:,,-izzy,NM,A,"633,560",97.42%,SE,,,#80,FI:,,vaadin peukkua,HR,A,"851,093",97.69%,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#81,DK:,,Sobu-,,S,"935,592",98.03%,MY,,,#81,PH:,,ZaNy_,,A,"646,085",98.94%,BR,,,#81,SG:,,Dawnwing,,S,"847,423",95.62%,JP,,,#81,CL:,,alfiu,,A,"652,771",99.32%,IT,,,#81,SG:,,Eagle5324,, S ,"723,093",98.51%,HK,,,#81,PE:,,SapeSape,,A,"524,466",97.17%,UA,,,#81,DK:,,iamVill,,S,"574,509",97.37%,MY,,,#81,UY:,,PLOXARU,,A,"698,875",98.04%,TR,,,#81,CN:,,Crystal,,A,"717,697",97.45%,NO,,,#81,FR:,,JapWhite,,S,"841,366",99.06%,CL,,,#81,BE:,,Mornis,,A,"940,593",97.83%,TR,,,#81,BE:,,Hanori,NM,A,"631,938",96.27%,UY,,,#81,AR:,,jackzebra,HD,A,"846,076",98.79%,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#82,AT:,,Akuma no Tenshi,,S,"935,296",99.34%,TH,,,#82,FR:,,Satsukiiii,,A,"642,291",97.63%,ES,,,#82,CN:,,Crystal,,A,"843,776",98.54%,AT,,,#82,ID:,,Thatnoobguy,,S,"650,769",97.65%,RO,,,#82,NL:,,John ethken,,A,"718,525",98.98%,PH,,,#82,NO:,,Melvr,,A,"522,118",98.13%,AT,,,#82,BE:,,Hanori,,A,"572,011",97.94%,UY,,,#82,NO:,,papercandle,,A,"693,968",98.56%,TH,,,#82,TW:,,Rizer,,A,"717,654",99.50%,MY,,,#82,IT:,,BELLOFIGO,,A,"837,829",94.70%,CL,,,#82,TH:,,Arz3,,S,"928,805",96.82%,AT,,,#82,SG:,,Dawnwing,NM,A,"628,807",96.83%,GR,,,#82,TW:,,willy0214,HR,A,"844,659",99.38%,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#83,FI:,,Isak-,,S,"935,124",99.37%,ID,,,#83,NZ:,,5aiyku,,A,"636,288",98.62%,RO,,,#83,MY:,,mabayu,,A,"843,156",96.44%,TW,,,#83,HK:,,ming0328ming,,A,"649,719",98.86%,SG,,,#83,JP:,,haga1115,, S ,"715,807",99.72%,SG,,,#83,CL:,,Intercambing,,A,"515,152",96.34%,FR,,,#83,PE:,,P r a h,,A,"570,509",96.49%,PT,,,#83,ID:,,MineFrostID,,A,"692,866",96.71%,FI,,,#83,SG:,,qstronaut,,A,"716,456",99.44%,GR,,,#83,FR:,,FlasTEH,,S,"828,116",98.09%,IT,,,#83,HK:,,F2X,,A,"926,586",98.27%,GR,,,#83,NZ:,,5aiyku,NM,A,"628,599",98.01%,RO,,,#83,TW:,,Rizer,NM,S,"844,306",99.84%,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#84,ID:,,lifeline,,A,"934,528",98.12%,RO,,,#84,CL:,,siiphs,,A,"636,040",97.58%,FR,,,#84,RO:,,origin_,,A,"842,844",98.27%,NZ,,,#84,BR:,,shwq,,A,"648,948",97.31%,SE,,,#84,SG:,,Dawnwing,,A,"714,832",95.86%,JP,,,#84,NZ:,,Kyujin,,A,"511,726",95.32%,FI,,,#84,JP:,,Furamun,,A,"569,072",98.51%,SG,,,#84,BR:,,Nyash,,S,"691,476",97.89%,NL,,,#84,TH:,,Hinamon,,A,"709,797",98.77%,NO,,,#84,KZ:,,Kamensh1k,,S,"824,305",99.26%,PT,,,#84,NL:,,John Zenith,,A,"920,651",96.19%,SE,,,#84,AT:,,tomadoi,HD,A,"626,939",96.16%,NO,,,#84,GR:,,-Puyu,HD,A,"840,156",98.28%,HK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#85,JP:,,Aotoleen,,S,"934,216",97.92%,SG,,,#85,PT:,,RafaMat,,A,"631,022",99.35%,PE,,,#85,PH:,,ZaNy_,,S,"840,005",99.34%,SE,,,#85,UA:,,nooneloves,,A,"646,810",98.02%,PT,,,#85,ID:,,MejiroMcQueen,,A,"712,326",98.59%,RO,,,#85,CN:,,lolol233,,A,"507,825",97.35%,AT,,,#85,FR:,,fiaee,,A,"559,895",98.68%,CL,,,#85,UY:,,PLOXARU,,A,"691,101",98.87%,AR,,,#85,AR:,,Amuro,,A,"706,167",98.66%,UY,,,#85,TH:,,ChaiPhukChep,,A,"815,090",97.45%,CN,,,#85,SG:,,Mekeyo,,A,"917,682",96.43%,GR,,,#85,PT:,,uatzap,HD,A,"626,171",97.53%,KZ,,,#85,TW:,,Rizer,NM,S,"839,320",99.64%,VN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#86,ES:,,BabyScylla,,S,"933,096",97.87%,CL,,,#86,AR:,,jackzebra,,A,"627,907",98.92%,BE,,,#86,UY:,,Rebo,,A,"826,927",95.87%,BE,,,#86,SE:,,scylla,,A,"646,172",99.44%,PH,,,#86,JP:,,haga1115,,A,"710,340",99.25%,GR,,,#86,BE:,,Hanori,,A,"506,893",97.11%,AR,,,#86,TR:,,Ievi-,,A,"559,408",98.33%,BE,,,#86,JP:,,RafuNa,,A,"688,669",98.74%,GR,,,#86,BE:,,[ Unmei ],,A,"703,596",98.37%,UY,,,#86,ES:,,A L E P H,,S,"814,213",97.21%,FR,,,#86,PE:,,P r a h,,A,"907,470",96.15%,PT,,,#86,HK:,,misha awa,HD,A,"625,613",96.02%,SG,,,#86,UY:,,PLOXARU,HR,S,"833,731",99.21%,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#87,ID:,,Stixe,,S,"931,266",97.87%,RO,,,#87,RO:,,origin_,,A,"622,853",98.51%,ID,,,#87,CN:,,Moonlit111,,S,"819,857",97.70%,TH,,,#87,CN:,,lolol234,,S,"641,638",98.19%,AT,,,#87,CN:,,lolol235,, S ,"710,020",98.78%,TH,,,#87,TW:,,GAO HAO,,A,"503,638",98.32%,VN,,,#87,TW:,,GAO HAO,,A,"557,181",96.54%,VN,,,#87,UY:,,helvetia,,A,"685,866",99.06%,TR,,,#87,BE:,,Mornis,,A,"702,120",99.34%,UY,,,#87,SE:,,Grippeh,,S,"813,758",98.54%,BR,,,#87,MY:,,n0 head,,S,"897,740",98.49%,VN,,,#87,AR:,,jackzebra,HD,A,"622,667",97.53%,UY,,,#87,TW:,,GAO HAO,NM,A,"831,167",99.48%,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#88,FI:,,vaadin peukkua,,S,"930,646",97.84%,NZ,,,#88,KZ:,,ItzZeroIce,,A,"619,978",97.69%,UA,,,#88,ES:,,Palodex,,A,"819,608",96.12%,CL,,,#88,KZ:,,Kamensh1k,,A,"638,090",98.65%,PT,,,#88,NL:,,Wind Tales,,A,"708,664",97.25%,BR,,,#88,AR:,,smashcae,,A,"496,846",96.91%,BE,,,#88,PT:,,Kuronora,,A,"552,300",98.63%,PE,,,#88,SE:,,Andros,,S,"684,861",95.86%,BR,,,#88,UY:,,helvetia,,A,"697,915",99.67%,AR,,,#88,KZ:,,Ternafis,,S,"807,738",96.24%,PT,,,#88,PT:,,RafaMat,,A,"897,239",99.08%,UA,,,#88,NL:,,Wind Tales,HR,A,"622,124",93.86%,BR,,,#88,BR:,,VitorSkull,NM,A,"830,343",99.69%,PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#89,AT:,,fedoragoose,,S,"924,712",97.67%,TH,,,#89,BE:,,Hanori,,B,"619,055",92.62%,TR,,,#89,GR:,,bisbo,,S,"811,380",94.53%,JP,,,#89,IT:,,kusuriya,,A,"623,293",99.06%,CL,,,#89,RO:,,origin_,,A,"707,484",98.08%,NZ,,,#89,KZ:,,Ternafis,,A,"495,532",98.54%,PE,,,#89,ID:,,Hakui Koyori,,A,"536,273",97.99%,NZ,,,#89,CN:,,lolol233,,A,"684,711",99.13%,NO,,,#89,GR:,,trushpack,,A,"691,617",98.06%,SG,,,#89,NL:,,perthed again,,S,"806,747",98.24%,SE,,,#89,KZ:,,Ternafis,,A,"890,416",98.82%,PT,,,#89,BE:,,Mornis,NM,A,"615,660",97.25%,UY,,,#89,HK:,,misha awa,HD,A,"828,500",99.62%,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#90,AR:,,jackzebra,,S,"922,283",97.61%,BE,,,#90,VN:,,def,,S,"618,098",98.12%,TW,,,#90,AT:,,z10a,,S,"809,889",95.78%,TH,,,#90,PE:,,SapeSape,,A,"621,898",98.45%,UA,,,#90,DK:,,autofister,, S ,"704,768",98.61%,VN,,,#90,AR:,,Bomilk,,A,"494,653",98.50%,TR,,,#90,FR:,,fiaee,,S,"526,353",98.63%,IT,,,#90,SE:,,trumpatino69,,A,"680,169",97.49%,PH,,,#90,NO:,,Pinguinzi,,A,"690,876",98.19%,TH,,,#90,UY:,,helvetia,,S,"803,346",99.01%,AR,,,#90,FR:,,Musty,,A,"883,628",99.12%,ES,,,#90,FI:,,Mike Tyson,NM,A,"614,071",98.40%,NZ,,,#90,JP:,,Furamun,HD,A,"822,409",99.52%,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#91,NO:,,HUNDUR,,S,"919,235",97.49%,TH,,,#91,BE:,,Vinnie,,A,"617,381",97.63%,AR,,,#91,KZ:,,Ravexi,,S,"802,714",95.78%,PT,,,#91,AR:,,Amuro,,A,"620,095",98.43%,UY,,,#91,TR:,,Orkay,,A,"704,116",98.61%,BE,,,#91,CL:,,Intercambing,,A,"492,173",97.11%,ES,,,#91,DK:,,thebeastjona,,A,"524,634",97.61%,MY,,,#91,NO:,,Melvr,,A,"678,971",97.82%,CN,,,#91,SE:,,Andros,,A,"672,891",97.84%,PH,,,#91,IT:,,MeOwz,,S,"800,584",98.48%,CL,,,#91,FR:,,calangi,,A,"879,517",97.24%,CL,,,#91,TH:,,chests,HR,B,"610,608",92.65%,AT,,,#91,HK:,,F2X,HR,A,"820,014",97.97%,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#92,NO:,,Pinguinzi,,A,"919,170",99.10%,CN,,,#92,UY:,,helvetia,,S,"613,918",98.62%,BE,,,#92,SE:,,Lightningfox,,A,"785,333",97.77%,PH,,,#92,SG:,,Tebi,,A,"619,714",98.11%,HK,,,#92,CL:,,Intercambing,, S ,"703,731",98.53%,ES,,,#92,BR:,,kagiura,,A,"485,123",96.89%,SE,,,#92,MY:,,Harumi Ena,,A,"515,962",98.08%,VN,,,#92,MY:,,mabayu,,A,"675,509",96.78%,VN,,,#92,ES:,,A L E P H,,A,"667,655",99.07%,FR,,,#92,IT:,,Duke,,S,"799,144",97.23%,ES,,,#92,ES:,,A L E P H,,A,"870,533",98.55%,CL,,,#92,CN:,,lolol234,NM,S,"609,421",98.29%,AT,,,#92,FI:,,Isak-,HD,A,"815,250",98.38%,NZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
