,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,RafaMat,,A,"442,037",99.02%,,,,,,,,-Puyu,,A,"383,402",96.29%,,,,,,,,sylriu,,A,"360,833",95.86%,,,,,,,,basketball,,A,"311,931",93.65%,,,,,,,,hihihaha142,,A,"324,743",96.33%,,,,,,,,suurii,,A,"214,542",92.48%,,,,,,,,Okinari,,A,"304,109",93.57%,,,,,,,,trushpack,,A,"361,745",97.48%,,,,,,,,Nuni,,A,"576,890",94.51%,,,,,,,,-Wolfy-,,A,"474,550",95.45%,,,,,,,,Chiyuu,,A,"305,210",94.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Meower,,A,"394,601",97.95%,,,,,,,,MyAimPeeps,,A,"376,491",96.12%,,,,,,,,suurii,,A,"351,943",96.25%,,,,,,,,ganjanov,,B,"262,121",90.08%,,,,,,,,xan_ly,,A,"301,928",95.18%,,,,,,,,-aico,,B,"151,033",86.42%,,,,,,,,Carlosflow,,A,"280,698",93.69%,,,,,,,,-Puyu,,A,"303,637",96.41%,,,,,,,,Sodor,,A,"447,444",96.93%,,,,,,,,shiromisu,,B,"247,252",90.70%,,,,,,,,Harumi Ena,,A,"299,406",95.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,uatzap,,A,"343,612",97.83%,,,,,,,,trushpack,,A,"369,494",96.10%,,,,,,,,aim1trick,,A,"305,284",95.55%,,,,,,,,CamperLt,,B,"231,559",89.48%,,,,,,,,waywern2012,,A,"268,457",93.42%,,,,,,,,ghous,,C,"56,356",77.74%,,,,,,,,Phel,,A,"266,802",93.81%,,,,,,,,bisbo,,A,"230,071",93.75%,,,,,,,,Ginga,,B,"237,208",90.39%,,,,,,,,Nuni,,B,"212,732",89.09%,,,,,,,,Rampax,,A,"293,828",94.79%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#99,,United Arab Emirates,-aico,,A,"532,184",98.35%,"1,682,012",1,,,#99,,Peru,[MG]Arnold24x24,,A,"522,167",98.84%,"1,588,855",1,,,#99,,Saudi Arabia,osu shallah,,A,"447,208",95.59%,"1,495,319",2,,,#99,,Czechia,Jan Klin,,A,"409,839",94.40%,"1,282,223",1,,,#99,,Macau,FakeAlexChio,,A,"320,518",96.67%,"1,232,721",1,,,#99,,Latvia,Murzikk,,B,"217,545",91.56%,"648,594",2,,,#99,,Malaysia,Rampax,,A,"342,147",95.20%,"1,172,343",2,,,#99,,Mexico,[Andy],,A,"543,000",96.93%,"1,415,097",2,,,#99,,Switzerland,TheLBGovernment,,B,"843,142",91.91%,"1,822,589",1,,,#99,,Indonesia,lifeline,,A,"503,646",94.62%,"1,522,890",1,,,#99,,India,_Cyan,,A,"363,823",97.05%,"1,250,336",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sylriu,,A,"455,440",98.17%,,,,,,,,SapeSape,,A,"394,661",94.76%,,,,,,,,Equidimensional,,A,"409,115",93.84%,,,,,,,,fisskill,,B,"310,005",92.24%,,,,,,,,Tokirii,,A,"319,433",96.48%,,,,,,,,xan_ly,,B,"167,399",89.83%,,,,,,,,mint breeze,,A,"339,684",94.74%,,,,,,,,northsign,,A,"397,156",97.93%,,,,,,,,Skellers,,A,"433,740",95.84%,,,,,,,,MineFrostID,,A,"394,768",94.97%,,,,,,,,zmecha,,A,"318,206",95.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Xluxic,,A,"390,290",96.47%,,,,,,,,[MG]-iky-,,A,"374,443",95.52%,,,,,,,,Riquiria,,A,"352,542",95.24%,,,,,,,,Dri3x,,B,"309,657",90.63%,,,,,,,,SBHO,,A,"302,121",95.84%,,,,,,,,day drinking,,B,"154,202",88.79%,,,,,,,,Chiyuu,,A,"312,739",94.43%,,,,,,,,Ginga,,A,"276,319",95.37%,,,,,,,,-Spartan,,B,"288,486",91.49%,,,,,,,,MejiroMcQueen,,A,"389,854",93.56%,,,,,,,,Smudgy24,,A,"308,593",95.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ghous,,A,"304,098",96.57%,,,,,,,,-Gardevoir-,,A,"297,584",93.92%,,,,,,,,sheard,,A,"286,454",94.36%,,,,,,,,Tachyon Agnes,,B,"252,722",92.06%,,,,,,,,Chino-,,B,"290,649",91.07%,,,,,,,,kbwaaablya,,C,"109,448",84.29%,,,,,,,,Harumi Ena,,B,"177,773",89.55%,,,,,,,,Alfrah,,B,"198,622",91.29%,,,,,,,,flopper727,,B,"257,221",91.53%,,,,,,,,Stixe,,B,"234,622",89.33%,,,,,,,,ArtoriaMyAngel,,A,"259,714",94.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#100,,United Arab Emirates,-aico,,A,"508,490",98.72%,"1,664,766",2,,,#100,,United Arab Emirates,Xluxic,,A,"509,652",93.94%,"1,586,475",1,,,#100,,Lithuania,Hera_,,A,"492,341",95.01%,"1,475,524",2,,,#100,,Latvia,hihihaha142,,S,"473,407",95.73%,"1,269,436",1,,,#100,,United Arab Emirates,sylriu,,A,"503,162",97.61%,"1,223,669",2,,,#100,,Mexico,shiromisu,,B,"242,664",91.79%,"646,890",1,,,#100,,Macau,SBHO,,A,"394,587",94.29%,"1,165,115",2,,,#100,,Bulgaria,hlanden,,A,"417,238",96.68%,"1,403,755",2,,,#100,,Macau,Chino-,,A,"643,738",95.45%,"1,747,584",1,,,#100,,Bulgaria,Thornnn,,A,"619,270",95.62%,"1,513,404",2,,,#100,,Saudi Arabia,osu shallah,,A,"468,512",95.67%,"1,244,326",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Xluxic,,A,"444,696",98.09%,,,,,,,,-aico,,A,"446,930",96.90%,,,,,,,,CamperLt,,A,"356,436",96.03%,,,,,,,,waywern2012,,B,"287,218",90.99%,,,,,,,,-aico,,A,"272,995",93.29%,,,,,,,,Sodor,,B,"223,957",90.16%,,,,,,,,Chino-,,B,"345,158",92.75%,,,,,,,,- Frane-,,A,"412,808",97.31%,,,,,,,,Tokirii,,A,"433,972",94.53%,,,,,,,,yun,,B,"350,097",86.35%,,,,,,,,Riquiria,,A,"378,254",95.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sylriu,,A,"434,510",97.85%,,,,,,,,suurii,,A,"327,424",94.16%,,,,,,,,ganjanov,,A,"350,908",95.71%,,,,,,,,Murzikk,,B,"273,418",92.68%,,,,,,,,suurii,,A,"255,245",94.29%,,,,,,,,-Wolfy-,,B,"117,209",84.84%,,,,,,,,Tokirii,,A,"276,924",93.23%,,,,,,,,SynchroHD,,A,"322,012",96.91%,,,,,,,,SBHO,,A,"378,034",95.95%,,,,,,,,Ivanix,,B,"280,869",89.12%,,,,,,,,Equidimensional,,A,"231,557",92.83%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ghous,,A,"277,070",96.45%,,,,,,,,sylriu,,A,"302,469",93.96%,,,,,,,,Nitram,,A,"275,839",94.69%,,,,,,,,StellarOW,,B,"235,393",90.65%,,,,,,,,ghous,,A,"192,267",92.17%,,,,,,,,[Andy],,C,"63,060",76.49%,,,,,,,,-PSC-,,B,"148,446",87.12%,,,,,,,,yun,,A,"251,697",93.90%,,,,,,,,FakeAlexChio,,B,"291,840",90.77%,,,,,,,,Prahosnika,,B,"263,168",90.14%,,,,,,,,EyesNeverOpen,,B,"166,003",90.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#101,,Macau,Chino-,,A,"456,857",98.24%,"1,652,703",2,,,#101,,Lithuania,Azerite8,,A,"511,588",95.23%,"1,484,336",2,,,#101,,Belarus,khaurege12,,A,"486,452",98.79%,"1,446,967",2,,,#101,,Mexico,Nuni,,B,"331,583",92.99%,"1,250,001",1,,,#101,,Switzerland,Sil,,A,"360,464",96.23%,"1,223,318",1,,,#101,,Switzerland,-Spartan,,B,"235,691",92.50%,"626,257",1,,,#101,,Bulgaria,SynchroHD,,A,"356,083",94.77%,"1,130,269",1,,,#101,,United Arab Emirates,-aico,,A,"474,525",98.66%,"1,339,943",1,,,#101,,Czechia,Dri3x,,A,"696,435",98.02%,"1,739,842",2,,,#101,,Lithuania,Nitram,,A,"460,460",93.27%,"1,480,511",2,,,#101,,Bulgaria,- Frane-,,A,"369,930",96.40%,"1,180,899",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,knight87,,A,"434,787",98.36%,,,,,,,,basketball,,A,"354,234",95.30%,,,,,,,,bern1sh,,A,"332,543",95.46%,,,,,,,,northsign,,S,"323,172",94.24%,,,,,,,,Skellers,,A,"312,945",96.12%,,,,,,,,flopper727,,B,"176,310",89.30%,,,,,,,,- Frane-,,A,"343,517",93.40%,,,,,,,,Xluxic,,A,"355,665",96.55%,,,,,,,,Toji_fushiguro_,,A,"396,284",95.31%,,,,,,,,basketball,,A,"379,097",95.22%,,,,,,,,yun,,A,"296,960",95.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Tokirii,,A,"389,531",97.88%,,,,,,,,ganjanov,,A,"336,882",94.44%,,,,,,,,dados123,,A,"315,651",94.01%,,,,,,,,[Andy],,B,"309,791",91.04%,,,,,,,,-Spartan,,A,"297,827",96.36%,,,,,,,,xeladir,,B,"122,461",86.01%,,,,,,,,hlanden,,B,"252,671",87.12%,,,,,,,,suurii,,A,"299,319",96.39%,,,,,,,,fisskill,,B,"391,188",91.55%,,,,,,,,ganjanov,,A,"325,691",93.99%,,,,,,,,Thornnn,,A,"257,375",94.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FakeAlexChio,,A,"371,528",98.17%,,,,,,,,CamperLt,,A,"281,632",95.18%,,,,,,,,Tepe6oHbka,,A,"312,321",95.63%,,,,,,,,Sodor,,B,"285,455",92.53%,,,,,,,,flopper727,,A,"252,082",93.86%,,,,,,,,Sil,,B,"91,795",83.84%,,,,,,,,yun,,B,"177,998",87.95%,,,,,,,,ghous,,A,"210,434",93.46%,,,,,,,,RiceShower,,B,"255,935",90.75%,,,,,,,,Torment,,B,"315,263",89.90%,,,,,,,,hlanden,,A,"256,634",92.83%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#102,,Vietnam,def,,A,"552,044",99.55%,"1,645,383",1,,,#102,,United Arab Emirates,-aico,,A,"448,592",97.84%,"1,457,225",2,,,#102,,Czechia,fisskill,,A,"382,543",96.86%,"1,434,328",2,,,#102,,Malaysia,Chiyuu,,B,"361,176",91.98%,"1,240,972",1,,,#102,,Latvia,Murzikk,,A,"363,092",96.01%,"1,215,022",1,,,#102,,Latvia,Murzikk,,B,"242,570",91.07%,"617,002",1,,,#102,,United Arab Emirates,sylriu,,A,"319,697",95.55%,"1,049,219",2,,,#102,,Bosnia and Herzegovina,dax420,,A,"515,695",98.28%,"1,328,727",1,,,#102,,Slovakia,Drxvmik,,A,"700,718",94.39%,"1,726,927",1,,,#102,,Slovakia,Seviade,,A,"645,414",96.72%,"1,471,903",2,,,#102,,Lithuania,Hera_,,A,"407,140",96.98%,"1,178,803",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,baoo,,A,"374,223",97.59%,,,,,,,,Xluxic,,A,"412,587",97.49%,,,,,,,,Jan Klin,,A,"362,297",97.38%,,,,,,,,mabayu,,A,"319,746",94.01%,,,,,,,,xan_ly,,A,"314,793",96.12%,,,,,,,,day drinking,,A,"185,724",91.91%,,,,,,,,-aico,,A,"315,364",94.48%,,,,,,,,Quiligru,,A,"302,955",96.55%,,,,,,,,Seviade,,A,"529,412",98.43%,,,,,,,,Drxvmik,,B,"423,899",91.99%,,,,,,,,ganjanov,,A,"324,231",95.79%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Another Guy,,A,"362,076",98.21%,,,,,,,,sylriu,,A,"396,259",95.88%,,,,,,,,Umatza,,A,"351,508",95.55%,,,,,,,,Rampax,,A,"308,029",93.18%,,,,,,,,hihihaha142,,A,"314,645",96.39%,,,,,,,,hihihaha142,,B,"102,734",83.91%,,,,,,,,ghous,,A,"235,309",93.04%,,,,,,,,Emchi,,A,"291,671",94.95%,,,,,,,,-YoYo-,,B,"307,789",92.48%,,,,,,,,-YoYo-,,B,"310,602",90.74%,,,,,,,,CamperLt,,A,"260,598",93.95%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,_Casiofx580vnx,,A,"357,040",97.95%,,,,,,,,bol,,B,"199,787",90.87%,,,,,,,,Dri3x,,A,"337,980",94.80%,,,,,,,,mint breeze,,B,"252,021",89.97%,,,,,,,,waywern2012,,A,"222,492",93.21%,,,,,,,,waywern2012,,C,"85,974",81.99%,,,,,,,,Xluxic,,B,"178,849",89.75%,,,,,,,,__Neo,,A,"218,406",93.64%,,,,,,,,RafeuX,,B,"189,008",87.84%,,,,,,,,RafeuX,,C,"91,988",79.01%,,,,,,,,Nitram,,B,"186,834",91.48%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#103,,Saudi Arabia,Riquiria,,A,"557,086",98.31%,"1,617,906",2,,,#103,,Macau,SBHO,,A,"372,813",95.83%,"1,447,111",1,,,#103,,Colombia,Carlosflow,,A,"548,951",96.75%,"1,431,614",1,,,#103,,India,zmecha,,A,"398,566",93.54%,"1,174,770",2,,,#103,,Czechia,fisskill,,A,"349,390",97.20%,"1,202,002",2,,,#103,,Czechia,Umatza,,B,"188,072",89.34%,"605,188",2,,,#103,,Lithuania,Hera_,,A,"292,879",93.14%,"1,034,009",1,,,#103,,Macau,Chino-,,A,"369,980",97.38%,"1,317,292",1,,,#103,,Latvia,hihihaha142,,A,"608,843",98.43%,"1,662,231",1,,,#103,,Colombia,Pabloniichan,,A,"422,503",93.88%,"1,409,932",1,,,#103,,Kazakhstan,shiyumi,,A,"434,561",97.41%,"1,144,947",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,osu shallah,,A,"404,438",97.90%,,,,,,,,-PSC-,,A,"366,415",95.38%,,,,,,,,Jekuru,,A,"338,925",94.07%,,,,,,,,ArtoriaMyAngel,,A,"314,956",93.18%,,,,,,,,Umatza,,A,"301,435",95.36%,,,,,,,,Mirek,,B,"179,013",90.58%,,,,,,,,ganjanov,,B,"254,474",91.72%,,,,,,,,Tokirii,,A,"334,792",96.28%,,,,,,,,xan_ly,,A,"410,631",95.53%,,,,,,,,Carlosflow,,B,"383,750",90.77%,,,,,,,,Ravexi,,A,"326,397",95.95%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Equidimensional,,A,"334,528",96.91%,,,,,,,,Chino-,,A,"359,338",94.95%,,,,,,,,Okinari,,A,"277,432",93.95%,,,,,,,,_Cyan,,B,"261,946",92.97%,,,,,,,,Jan Klin,,A,"290,104",96.36%,,,,,,,,Jan Klin,,B,"131,528",87.66%,,,,,,,,basketball,,A,"245,431",92.98%,,,,,,,,SBHO,,A,"315,076",96.57%,,,,,,,,day drinking,,A,"403,762",95.69%,,,,,,,,-WarbOsu-,,B,"347,817",90.79%,,,,,,,,nybia,,A,"308,761",95.27%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sheard,,A,"321,854",96.24%,,,,,,,,Tokirii,,A,"348,545",92.95%,,,,,,,,-WarbOsu-,,A,"266,306",93.32%,,,,,,,,Smudgy24,,B,"199,302",90.05%,,,,,,,,Mirek,,A,"261,073",94.03%,,,,,,,,fisskill,,B,"106,575",85.74%,,,,,,,,CamperLt,,A,"241,225",92.54%,,,,,,,,FakeAlexChio,,A,"297,444",96.34%,,,,,,,,kbwaaablya,,B,"238,995",88.73%,,,,,,,,Okinari,,B,"255,862",90.88%,,,,,,,,Kamensh1k,,D,"75,228",58.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#104,,Macau,Chino-,,A,"431,581",97.74%,"1,604,509",1,,,#104,,Mexico,-Wolfy-,,A,"380,078",96.69%,"1,425,351",1,,,#104,,Bulgaria,- Frane-,,A,"483,785",95.19%,"1,406,568",2,,,#104,,United Arab Emirates,-aico,,B,"382,094",92.16%,"1,113,369",2,,,#104,,Lithuania,Hera_,,A,"435,413",96.37%,"1,199,038",1,,,#104,,Bosnia and Herzegovina,Emchi,,A,"526,223",96.00%,"596,547",1,,,#104,,Lithuania,basketball,,A,"304,491",95.17%,"1,018,978",2,,,#104,,United Arab Emirates,-aico,,A,"410,925",97.78%,"1,303,006",2,,,#104,,Georgia,Radmos_,,B,"564,960",92.77%,"1,619,726",1,,,#104,,Macau,Tokirii,,B,"408,780",90.77%,"1,391,450",1,,,#104,,Lithuania,ganjanov,,A,"375,678",96.34%,"1,139,947",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Tokirii,,A,"395,689",97.45%,,,,,,,,Sodor,,A,"378,701",96.74%,,,,,,,,Thornnn,,A,"385,243",95.65%,,,,,,,,suurii,,A,"296,115",93.65%,,,,,,,,CamperLt,,A,"265,684",94.62%,,,,,,,,dax420,,D,"37,068",63.24%,,,,,,,,ganjanov,,A,"301,029",94.97%,,,,,,,,suurii,,A,"332,290",96.94%,,,,,,,,nawhbody,,A,"552,150",95.62%,,,,,,,,Chino-,,B,"388,832",90.50%,,,,,,,,Hera_,,A,"318,445",95.89%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,knight87,,A,"389,900",97.52%,,,,,,,,Ginga,,A,"342,337",93.01%,,,,,,,,yun,,A,"377,988",95.57%,,,,,,,,sylriu,,A,"275,612",93.26%,,,,,,,,Nitram,,A,"256,946",94.76%,,,,,,,,Quiligru,,D,"23,648",61.89%,,,,,,,,Hera_,,A,"247,728",93.43%,,,,,,,,sylriu,,A,"310,151",96.57%,,,,,,,,Andria2004,,A,"315,039",93.96%,,,,,,,,SBHO,,B,"332,077",92.84%,,,,,,,,basketball,,A,"227,886",93.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FakeAlexChio,,A,"387,339",98.28%,,,,,,,,Nuni,,A,"324,235",94.78%,,,,,,,,Ivanix,,B,"159,552",89.20%,,,,,,,,ghous,,B,"159,548",89.22%,,,,,,,,basketball,,A,"240,995",94.29%,,,,,,,,egomaniac,,D,"9,608",27.39%,,,,,,,,CamperLt,,B,"165,730",88.86%,,,,,,,,ghous,,A,"249,640",94.58%,,,,,,,,Hirtai,,B,"187,577",86.82%,,,,,,,,Polyr3x,,B,"261,761",90.52%,,,,,,,,CamperLt,,A,"217,938",92.76%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#105,,Denmark,Sobu-,,A,"439,272",99.00%,"1,553,898",1,,,#105,,Czechia,fisskill,,A,"461,379",97.89%,"1,391,648",2,,,#105,,Croatia,The Fart Lord,,A,"462,175",96.40%,"1,378,186",1,,,#105,,North Macedonia,Deviation,,B,"376,868",89.87%,"1,101,450",2,,,#105,,Lithuania,Hera_,,A,"392,697",96.72%,"1,189,352",2,,,#105,,Czechia,Umatza,,B,"188,579",87.44%,"590,216",1,,,#105,,India,_Cyan,,A,"306,621",94.89%,"999,769",1,,,#105,,Bulgaria,- Frane-,,A,"354,015",96.23%,"1,289,884",1,,,#105,,Switzerland,flopper727,,B,"472,111",91.18%,"1,591,769",2,,,#105,,Czechia,Dri3x,,A,"483,798",95.39%,"1,312,602",1,,,#105,,Colombia,Jekuru,,A,"340,030",95.93%,"1,122,998",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,iamVill,,A,"401,838",98.47%,,,,,,,,RiceShower,,A,"379,479",95.40%,,,,,,,,tigiexe,,A,"428,118",94.82%,,,,,,,,geckoh,,B,"260,864",89.22%,,,,,,,,basketball,,A,"281,028",95.64%,,,,,,,,Jan Klin,,B,"162,387",90.28%,,,,,,,,ArtoriaMyAngel,,A,"280,816",93.49%,,,,,,,,SynchroHD,,A,"353,308",97.35%,,,,,,,,TheLBGovernment,,B,"465,881",93.08%,,,,,,,,fisskill,,B,"464,465",92.61%,,,,,,,,Carlosflow,,A,"320,560",95.64%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,thebeastjona,,A,"377,338",97.76%,,,,,,,,Dri3x,,A,"347,097",95.47%,,,,,,,,mizto,,A,"259,841",94.19%,,,,,,,,Skopje,,A,"245,071",93.52%,,,,,,,,Nitram,,A,"275,018",94.82%,,,,,,,,Mirek,,B,"127,746",86.62%,,,,,,,,Smudgy24,,A,"224,941",93.06%,,,,,,,,hlanden,,A,"302,289",95.76%,,,,,,,,Skellers,,A,"394,683",95.43%,,,,,,,,Toji_fushiguro_,,B,"289,539",90.52%,,,,,,,,-WarbOsu-,,A,"248,915",93.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Nordkild,,A,"335,450",96.10%,,,,,,,,Toji_fushiguro_,,B,"203,693",91.37%,,,,,,,,-Rigel-,,A,"228,052",93.13%,,,,,,,,haiks,,B,"218,647",90.94%,,,,,,,,CamperLt,,A,"240,609",93.96%,,,,,,,,fisskill,,B,"111,504",86.91%,,,,,,,,-kyaru,,B,"187,391",85.73%,,,,,,,,yun,,A,"280,272",95.97%,,,,,,,,-Spartan,,B,"259,094",90.32%,,,,,,,,RiceShower,,C,"74,800",77.48%,,,,,,,,Okinari,,A,"213,493",92.46%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
