,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#399,HR:,,tigiexe,,A,"382,803",97.64%,2,,,#399,LV:,,xan_ly,,A,"342,922",95.04%,2,,,#399,IL:,,Galog,,A,"317,442",93.22%,2,,,#399,AR:,,Penguo,,A,"267,029",93.20%,1,,,#399,BY:,,dados123,,A,"295,919",93.71%,2,,,#399,MT:,,modules,,B,"133,145",87.91%,2,,,#399,IN:,,_Cyan,,A,"257,100",94.29%,2,,,#399,BA:,,Quiligru,,A,"334,492",96.52%,2,,,#399,UY:,,daanit,,A,"340,266",94.74%,2,,,#399,BG:,,Prahosnika,,B,"289,085",88.78%,1,,,#399,GE:,,nawhbody,,A,"278,891",95.07%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#400,VN:,,realshin,,A,"381,047",97.33%,2,,,#400,PE:,,[MG]-iky-,,A,"342,557",94.01%,2,,,#400,BY:,,dados123,,A,"315,651",94.01%,2,,,#400,ES:,,junamat,,A,"264,819",93.31%,1,,,#400,GR:,,MyAimPeeps,,A,"293,059",95.78%,1,,,#400,CZ:,,Jan Klin,,B,"131,528",87.66%,2,,,#400,LT:,,ganjanov,,B,"254,474",91.72%,1,,,#400,FI:,,vaadin peukkua,,A,"332,572",97.35%,2,,,#400,VN:,,baoo,,B,"339,627",90.75%,2,,,#400,UA:,,baIner,,B,"287,109",89.85%,1,,,#400,GE:,,nawhbody,,A,"278,458",95.16%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#401,IL:,,MrPotato,,A,"380,808",98.19%,2,,,#401,MT:,,modules,,A,"342,448",96.28%,2,,,#401,CH:,,flopper727,,A,"314,626",94.34%,1,,,#401,BE:,,5joshi,,B,"264,514",92.60%,2,,,#401,IN:,,Potla,,A,"292,355",94.31%,1,,,#401,CH:,,Sil,,B,"130,905",86.79%,2,,,#401,UY:,,Melxdy,,A,"253,985",93.57%,2,,,#401,AE:,,suurii,,A,"332,290",96.94%,2,,,#401,BE:,,Vinnie,,B,"338,986",92.70%,2,,,#401,PT:,,PeterPen,,B,"282,698",90.50%,2,,,#401,HK:,,Tsukime,,A,"276,156",93.34%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#402,LV:,,StellarOW,,A,"380,182",98.17%,1,,,#402,MX:,,Ginga,,A,"342,337",93.01%,1,,,#402,LT:,,Nitram,,A,"312,455",94.53%,1,,,#402,BY:,,dados123,,B,"263,173",89.77%,1,,,#402,MX:,,Nuni,,A,"292,077",95.53%,1,,,#402,CZ:,,Mirek,,B,"127,746",86.62%,1,,,#402,TR:,,Clutch,,A,"252,871",93.57%,1,,,#402,TR:,,Shinkiro,,A,"329,811",96.54%,1,,,#402,TH:,,Arz3,,A,"337,190",93.84%,2,,,#402,BG:,,Ivanix,,B,"280,869",89.12%,2,,,#402,BY:,,bern1sh,,A,"275,639",94.66%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#403,MN:,,Nukeeowo,,A,"379,726",96.59%,1,,,#403,HK:,,rlsc1109,,A,"342,008",95.05%,2,,,#403,BY:,,Tepe6oHbka,,A,"312,321",95.63%,2,,,#403,LT:,,ganjanov,,B,"262,121",90.08%,1,,,#403,CZ:,,Jan Klin,,A,"290,866",96.45%,1,,,#403,NL:,,Dolter,,B,"123,939",86.54%,2,,,#403,BG:,,hlanden,,B,"252,671",87.12%,1,,,#403,MO:,,SBHO,,A,"327,029",96.55%,2,,,#403,HK:,,Hibiki,,B,"332,824",92.44%,1,,,#403,SK:,,-YoYo-,,B,"279,921",88.04%,1,,,#403,CO:,,Pabloniichan,,A,"274,903",95.00%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#404,CZ:,,RiceShower,,A,"379,468",97.74%,1,,,#404,BY:,,L1ssak,,A,"341,820",93.88%,2,,,#404,HK:,,RevengeWolf,,B,"311,903",92.22%,1,,,#404,IN:,,_Cyan,,B,"261,946",92.97%,2,,,#404,MO:,,Chino-,,B,"290,649",91.07%,1,,,#404,CH:,,xeladir,,B,"122,461",86.01%,1,,,#404,MX:,,shiromisu,,B,"252,409",91.98%,2,,,#404,CO:,,Phel,,A,"326,719",96.08%,2,,,#404,CZ:,,fisskill,,B,"330,870",92.34%,1,,,#404,MX:,,shiromisu,,B,"276,509",91.10%,1,,,#404,SK:,,Seviade,,A,"274,796",95.21%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#405,SA:,,axon da gangsta,,A,"379,128",97.76%,1,,,#405,LT:,,ganjanov,,A,"336,882",94.44%,2,,,#405,HU:,,Indicolite,,A,"311,535",95.80%,2,,,#405,MK:,,geckoh,,B,"260,864",89.22%,2,,,#405,CZ:,,Jan Klin,,A,"290,104",96.36%,2,,,#405,MT:,,Dreamsies,,B,"121,065",87.77%,2,,,#405,LV:,,StellarOW,,A,"249,052",93.40%,1,,,#405,GE:,,nawhbody,,A,"325,008",97.25%,1,,,#405,DK:,,Nordkild,,B,"330,647",88.87%,2,,,#405,BG:,,yun,,B,"271,179",87.48%,1,,,#405,MX:,,Nuni,,A,"273,546",93.25%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#406,MT:,,Shircals,,A,"379,057",98.02%,2,,,#406,MT:,,Dreamsies,,A,"335,244",94.87%,2,,,#406,JP:,,Aotoleen,,A,"309,625",94.49%,1,,,#406,IT:,,MeOwz,,B,"260,778",92.60%,1,,,#406,SK:,,Kumeri,,A,"289,216",95.47%,1,,,#406,SG:,,hollowknees,,B,"120,656",86.64%,1,,,#406,LT:,,Hera_,,A,"247,728",93.43%,2,,,#406,MT:,,ReyanshsGirl,,A,"324,936",96.80%,1,,,#406,HK:,,Hibiki,,B,"329,956",90.75%,2,,,#406,SA:,,Equidimensional,,B,"265,058",90.67%,2,,,#406,SA:,,osu shallah,,A,"271,579",93.43%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#407,LV:,,day drinking,,A,"378,784",97.67%,2,,,#407,PT:,,Big Yikes,,A,"334,813",96.58%,1,,,#407,BG:,,hlanden,,A,"309,537",93.26%,1,,,#407,EE:,,kellad,,B,"260,351",90.83%,2,,,#407,PT:,,Kenzol,,A,"286,275",96.31%,2,,,#407,BG:,,Thornnn,,B,"120,585",85.68%,2,,,#407,BY:,,dados123,,B,"247,466",91.47%,1,,,#407,HU:,,linkay,,A,"322,569",96.62%,1,,,#407,SE:,,Andros,,A,"321,151",93.34%,1,,,#407,MY:,,n0 head,,C,"263,990",85.26%,1,,,#407,EE:,,The Hassle,,A,"270,719",94.12%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#408,LV:,,hihihaha142,,A,"378,554",98.62%,1,,,#408,CO:,,MinsterDA,,A,"334,128",95.91%,1,,,#408,BA:,,Quiligru,,A,"308,142",93.57%,2,,,#408,CH:,,xeladir,,B,"259,940",90.34%,2,,,#408,NL:,,Dolter,,A,"284,990",95.29%,1,,,#408,MX:,,-Wolfy-,,B,"117,209",84.84%,1,,,#408,LT:,,basketball,,A,"245,431",92.98%,1,,,#408,BG:,,SynchroHD,,A,"322,012",96.91%,2,,,#408,SA:,,sheard,,B,"316,706",90.92%,2,,,#408,SK:,,Drxvmik,,B,"263,252",90.70%,1,,,#408,HU:,,csaba21123,,A,"270,439",94.17%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#409,TR:,,Shinkiro,,A,"377,599",97.97%,1,,,#409,BA:,,dax420,,A,"334,110",96.07%,1,,,#409,HU:,,gecseboti,,A,"307,256",96.75%,2,,,#409,IL:,,Galog,,A,"258,601",93.59%,2,,,#409,CH:,,Skellers,,A,"284,554",96.25%,2,,,#409,LT:,,ganjanov,,B,"114,527",84.38%,2,,,#409,CZ:,,Mirek,,A,"244,805",91.83%,1,,,#409,SE:,,Guyra_,,A,"321,812",96.20%,2,,,#409,IN:,,zmecha,,B,"316,282",91.94%,1,,,#409,BG:,,Prahosnika,,B,"263,168",90.14%,2,,,#409,AE:,,ghous,,A,"268,881",94.65%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#410,DK:,,thebeastjona,,A,"377,338",97.76%,1,,,#410,TR:,,Clutch,,A,"334,012",94.60%,2,,,#410,CZ:,,Dri3x,,A,"306,444",95.86%,1,,,#410,MO:,,Tokirii,,B,"256,788",91.74%,1,,,#410,ID:,,lifeline,,A,"283,585",95.33%,1,,,#410,CZ:,,fisskill,,B,"111,504",86.91%,1,,,#410,IN:,,ArtoriaMyAngel,,A,"241,893",92.67%,2,,,#410,BE:,,[ Unmei ],,A,"320,926",96.63%,1,,,#410,GE:,,Andria2004,,A,"315,039",93.96%,1,,,#410,MO:,,Polyr3x,,B,"261,761",90.52%,1,,,#410,CH:,,xeladir,,A,"266,238",94.44%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#411,DK:,,Polle,,A,"376,350",97.60%,2,,,#411,MT:,,Ositrics,,A,"331,703",92.87%,1,,,#411,AE:,,aim1trick,,A,"305,284",95.55%,1,,,#411,MX:,,[Andy],,B,"255,170",90.68%,2,,,#411,BG:,,Thornnn,,A,"282,078",95.62%,2,,,#411,LV:,,kbwaaablya,,C,"109,448",84.29%,2,,,#411,HR:,,tigiexe,,B,"241,854",91.78%,1,,,#411,PR:,,Txmas,,A,"320,560",94.97%,2,,,#411,PT:,,PeterPen,,B,"309,523",87.44%,2,,,#411,GR:,,MyAimPeeps,,B,"255,978",90.14%,2,,,#411,TW:,,willy0214,,A,"264,987",94.79%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#412,LV:,,waywern2012,,A,"376,300",97.78%,1,,,#412,HU:,,defii,,A,"328,449",92.82%,2,,,#412,HK:,,RevengeWolf,,A,"303,172",94.42%,2,,,#412,GR:,,MyAimPeeps,,B,"254,545",90.63%,1,,,#412,LT:,,basketball,,A,"281,028",95.64%,2,,,#412,PT:,,Kenzol,,B,"107,588",85.85%,2,,,#412,LT:,,CamperLt,,A,"241,225",92.54%,1,,,#412,CH:,,-Spartan,,A,"317,703",95.70%,1,,,#412,CO:,,-WarbOsu-,,B,"309,521",89.87%,2,,,#412,CO:,,Okinari,,B,"255,862",90.88%,1,,,#412,MX:,,Sodor,,A,"263,030",94.24%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#413,HK:,,RevengeWolf,,A,"375,870",98.43%,1,,,#413,BG:,,Thornnn,,A,"328,428",95.27%,1,,,#413,HU:,,gecseboti,,A,"302,426",96.11%,1,,,#413,PE:,,MiguisXD,,B,"253,679",91.04%,2,,,#413,AE:,,-aico,,A,"276,867",94.57%,1,,,#413,PT:,,PeterPen,,C,"107,155",82.11%,2,,,#413,BG:,,SynchroHD,,A,"239,917",92.81%,2,,,#413,LT:,,CamperLt,,A,"316,976",96.84%,2,,,#413,SK:,,-YoYo-,,B,"307,789",92.48%,1,,,#413,IL:,,tyty5180,,B,"251,486",89.35%,1,,,#413,LT:,,CamperLt,,A,"260,598",93.95%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#414,VN:,,baoo,,A,"374,223",97.59%,1,,,#414,AE:,,suurii,,A,"327,424",94.16%,1,,,#414,MK:,,ItzGangsterHD,,B,"301,879",92.55%,1,,,#414,MY:,,n0 head,,B,"253,238",89.90%,2,,,#414,LT:,,Nitram,,A,"275,018",94.82%,2,,,#414,MO:,,FakeAlexChio,,B,"106,858",85.07%,1,,,#414,MX:,,[Andy],,B,"238,198",91.66%,1,,,#414,MO:,,SBHO,,A,"315,076",96.57%,1,,,#414,BG:,,yun,,B,"306,594",91.13%,2,,,#414,MX:,,Nuni,,B,"249,293",89.83%,1,,,#414,IN:,,ArtoriaMyAngel,,A,"259,714",94.60%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#415,CZ:,,Dri3x,,A,"373,945",98.41%,2,,,#415,MX:,,Nuni,,A,"324,235",94.78%,1,,,#415,SE:,,Grippeh,,A,"300,140",96.59%,2,,,#415,HR:,,-Rigel-,,B,"253,088",91.43%,2,,,#415,VN:,,Seamie,,A,"274,572",94.78%,2,,,#415,PR:,,Txmas,,B,"106,843",84.58%,1,,,#415,HU:,,gecseboti,,A,"237,940",93.67%,1,,,#415,PE:,,MiguisXD,,A,"314,546",96.73%,2,,,#415,PE:,,P r a h,,C,"303,420",86.08%,2,,,#415,MX:,,shiromisu,,B,"247,252",90.70%,2,,,#415,PR:,,Unexpected,,A,"258,316",92.42%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#416,IN:,,-kyaru,,A,"373,018",96.85%,1,,,#416,HU:,,linkay,,A,"324,223",94.99%,1,,,#416,MX:,,northsign,,A,"300,041",94.38%,2,,,#416,CZ:,,Tachyon Agnes,,B,"252,722",92.06%,1,,,#416,AE:,,-aico,,A,"272,995",93.29%,2,,,#416,CZ:,,fisskill,,B,"106,575",85.74%,2,,,#416,SK:,,Permsky,,B,"235,469",91.71%,2,,,#416,SK:,,RafeuX,,A,"314,407",97.07%,2,,,#416,CO:,,Carlosflow,,B,"301,990",92.87%,2,,,#416,SG:,,Mekeyo,,B,"245,762",87.19%,2,,,#416,IN:,,Smudgy24,,A,"257,858",92.72%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#417,UA:,,POMAH,,A,"371,864",98.17%,1,,,#417,MK:,,Skopje,,A,"322,771",95.42%,2,,,#417,BY:,,Tepe6oHbka,,A,"299,221",92.97%,1,,,#417,HU:,,gecseboti,,A,"252,615",93.31%,1,,,#417,MT:,,modules,,A,"271,890",93.34%,1,,,#417,PT:,,Big Yikes,,B,"104,887",84.68%,1,,,#417,AE:,,ghous,,A,"235,309",93.04%,2,,,#417,LV:,,waywern2012,,A,"313,432",97.10%,1,,,#417,PE:,,P r a h,,B,"301,228",87.56%,1,,,#417,VN:,,Seamie,,B,"235,793",90.61%,2,,,#417,CO:,,Okinari,,A,"257,643",93.05%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#418,MO:,,FakeAlexChio,,A,"371,528",98.17%,2,,,#418,IT:,,Duke,,A,"321,444",95.80%,1,,,#418,BA:,,egomaniac,,A,"297,406",92.61%,1,,,#418,MY:,,mint breeze,,B,"252,021",89.97%,1,,,#418,MT:,,modules,,A,"269,629",94.29%,2,,,#418,LV:,,hihihaha142,,B,"102,734",83.91%,1,,,#418,CH:,,-Spartan,,A,"233,193",92.78%,1,,,#418,EE:,,Tiger Claw,,A,"312,365",96.36%,2,,,#418,MO:,,FakeAlexChio,,B,"291,840",90.77%,1,,,#418,ID:,,Stixe,,B,"234,622",89.33%,1,,,#418,BG:,,Thornnn,,A,"257,375",94.04%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#419,JP:,,shouponpon,,A,"370,700",98.38%,2,,,#419,MO:,,Chino-,,B,"321,421",90.80%,2,,,#419,BA:,,egomaniac,,A,"297,362",93.80%,2,,,#419,EE:,,Tiger Claw,,B,"251,828",92.34%,1,,,#419,LV:,,waywern2012,,A,"268,457",93.42%,2,,,#419,MO:,,FakeAlexChio,,B,"99,837",84.58%,2,,,#419,LV:,,day drinking,,B,"233,057",90.78%,1,,,#419,LV:,,StellarOW,,A,"310,960",94.89%,1,,,#419,MK:,,haiks,,B,"290,171",92.12%,2,,,#419,LV:,,waywern2012,,C,"231,728",82.72%,1,,,#419,CH:,,Skellers,,A,"257,108",92.90%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#420,LV:,,StellarOW,,A,"366,807",98.53%,2,,,#420,PR:,,Txmas,,A,"314,081",93.80%,2,,,#420,EE:,,Tiger Claw,,A,"293,609",92.84%,2,,,#420,SK:,,Permsky,,B,"249,678",92.34%,1,,,#420,SK:,,Kumeri,,A,"267,795",94.59%,2,,,#420,SK:,,Permsky,,C,"97,812",82.41%,1,,,#420,CZ:,,Tachyon Agnes,,A,"229,850",92.03%,1,,,#420,LV:,,waywern2012,,A,"310,446",96.20%,2,,,#420,CH:,,-Spartan,,B,"288,486",91.49%,1,,,#420,DK:,,Nordkild,,B,"227,982",87.90%,2,,,#420,BG:,,hlanden,,A,"256,634",92.83%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#421,CH:,,TheLBGovernment,,A,"366,708",97.76%,2,,,#421,BE:,,Hanori,,A,"314,028",94.64%,2,,,#421,IE:,,scug,,B,"293,548",89.87%,1,,,#421,HU:,,csaba21123,,B,"248,931",89.82%,2,,,#421,PR:,,zoneluis,,A,"267,035",94.87%,2,,,#421,MX:,,[Andy],,C,"97,263",80.29%,2,,,#421,CZ:,,Mirek,,A,"229,082",92.94%,2,,,#421,AE:,,sylriu,,A,"310,151",96.57%,2,,,#421,IL:,,Petah Tikva,,B,"288,378",90.75%,2,,,#421,SA:,,Equidimensional,,B,"227,450",90.27%,1,,,#421,HK:,,RevengeWolf,,A,"255,114",93.37%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#422,EE:,,kellad,,A,"366,038",97.33%,1,,,#422,CZ:,,Dri3x,,A,"313,701",94.87%,1,,,#422,MY:,,Chiyuu,,A,"292,294",92.53%,1,,,#422,BY:,,L1ssak,,B,"248,182",91.33%,2,,,#422,IE:,,scug,,A,"266,566",94.87%,1,,,#422,PE:,,P r a h,,B,"95,732",84.27%,2,,,#422,MX:,,Nuni,,B,"227,759",91.97%,2,,,#422,BA:,,Emchi,,A,"308,017",96.02%,2,,,#422,DK:,,Polle,,B,"279,257",91.56%,2,,,#422,BA:,,Quiligru,,B,"227,370",90.36%,2,,,#422,HU:,,csaba21123,,A,"253,989",92.53%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#423,MK:,,haiks,,A,"364,123",98.12%,2,,,#423,GR:,,trushpack,,A,"309,339",93.23%,2,,,#423,BY:,,dados123,,A,"291,346",94.65%,1,,,#423,CH:,,Sil,,B,"247,640",92.03%,1,,,#423,LT:,,CamperLt,,A,"265,684",94.62%,1,,,#423,PE:,,MiguisXD,,B,"92,816",83.68%,2,,,#423,CZ:,,Tachyon Agnes,,B,"226,561",91.58%,2,,,#423,MX:,,Ginga,,A,"307,460",96.54%,1,,,#423,HR:,,tigiexe,,B,"277,844",90.84%,1,,,#423,PE:,,Fo_Ka,,B,"227,091",86.47%,1,,,#423,LV:,,Murzikk,,A,"253,004",92.80%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#424,BY:,,bern1sh,,A,"363,711",97.78%,1,,,#424,MK:,,Deviation,,A,"305,621",94.14%,2,,,#424,SK:,,RafeuX,,A,"290,683",93.82%,2,,,#424,SK:,,RafeuX,,B,"246,236",90.63%,1,,,#424,IL:,,Galog,,A,"264,259",94.65%,1,,,#424,EE:,,Slay,,B,"92,349",84.27%,2,,,#424,MN:,,Nukeeowo,,B,"225,431",89.35%,2,,,#424,ID:,,GNX,,A,"307,076",96.18%,1,,,#424,BG:,,- Frane-,,C,"277,528",83.64%,2,,,#424,IN:,,zmecha,,B,"222,440",86.13%,1,,,#424,MT:,,Shircals,,A,"251,871",93.63%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#425,BG:,,SynchroHD,,A,"362,680",97.05%,2,,,#425,CH:,,TheLBGovernment,,A,"305,342",94.06%,1,,,#425,SK:,,Seviade,,A,"290,507",94.84%,2,,,#425,MK:,,Skopje,,A,"245,071",93.52%,2,,,#425,CZ:,,Umatza,,A,"263,591",94.39%,1,,,#425,CH:,,Sil,,B,"91,795",83.84%,1,,,#425,MO:,,-PSC-,,B,"225,212",90.80%,1,,,#425,BY:,,L1ssak,,A,"307,006",96.57%,1,,,#425,AE:,,Xluxic,,B,"275,390",92.63%,2,,,#425,MX:,,Nuni,,B,"212,732",89.09%,2,,,#425,CZ:,,Dri3x,,A,"251,799",92.75%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#426,VN:,,Another Guy,,A,"362,076",98.21%,1,,,#426,MT:,,Naiad,,A,"303,422",93.68%,2,,,#426,MO:,,SBHO,,A,"288,993",94.82%,1,,,#426,MT:,,Naiad,,B,"245,006",90.16%,1,,,#426,MX:,,Sodor,,A,"263,054",94.51%,2,,,#426,UY:,,PLOXARU,,C,"88,809",82.78%,1,,,#426,AE:,,Xluxic,,B,"225,120",90.83%,1,,,#426,SK:,,Permsky,,A,"306,054",95.73%,1,,,#426,BY:,,L1ssak,,B,"273,920",89.13%,1,,,#426,IN:,,zmecha,,B,"209,975",90.19%,2,,,#426,IL:,,tyty5180,,B,"250,781",91.08%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#427,GR:,,-Puyu,,A,"361,352",97.67%,1,,,#427,BE:,,Hanori,,A,"303,168",93.60%,1,,,#427,BG:,,Thornnn,,A,"288,637",95.38%,1,,,#427,DK:,,Polle,,B,"244,166",92.08%,1,,,#427,CZ:,,Mirek,,A,"261,073",94.03%,2,,,#427,EE:,,Slay,,C,"86,740",83.46%,1,,,#427,IN:,,Smudgy24,,A,"224,941",93.06%,1,,,#427,CZ:,,RiceShower,,A,"305,658",96.04%,1,,,#427,HU:,,csaba21123,,B,"267,353",89.15%,2,,,#427,MK:,,haiks,,B,"204,317",87.00%,1,,,#427,MX:,,-Wolfy-,,A,"250,527",93.64%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#428,LT:,,Azerite8,,A,"361,179",97.69%,1,,,#428,AE:,,sylriu,,A,"302,469",93.96%,1,,,#428,MN:,,Nukeeowo,,B,"287,690",90.97%,2,,,#428,LV:,,day drinking,,B,"243,962",92.53%,2,,,#428,EE:,,Tiger Claw,,A,"260,575",93.28%,2,,,#428,LT:,,ganjanov,,C,"86,537",82.05%,1,,,#428,PE:,,MiguisXD,,B,"218,994",91.35%,1,,,#428,HU:,,Winkero,,A,"305,596",96.26%,1,,,#428,DK:,,Nordkild,,B,"264,539",89.87%,1,,,#428,UA:,,CRIMEA,,C,"203,736",82.49%,1,,,#428,PR:,,Unexpected,,A,"250,040",93.08%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#429,CZ:,,Dri3x,,A,"359,009",97.97%,1,,,#429,LV:,,hihihaha142,,A,"301,883",93.09%,2,,,#429,SA:,,sheard,,A,"286,454",94.36%,2,,,#429,IE:,,scug,,B,"243,605",91.12%,1,,,#429,BG:,,Thornnn,,A,"259,096",94.00%,1,,,#429,LV:,,waywern2012,,C,"85,974",81.99%,1,,,#429,LV:,,kbwaaablya,,B,"217,177",91.15%,2,,,#429,GR:,,trushpack,,A,"305,414",96.10%,1,,,#429,PR:,,Unexpected,,B,"262,547",89.20%,2,,,#429,HK:,,rlsc1109,,B,"199,913",88.28%,2,,,#429,CO:,,-WarbOsu-,,A,"248,915",93.06%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
