username,elitebotix_score,skill_issue_score,bancho_score,lazer_score,recent_tournament_form,consistency_score,reliability_multiplier,activity_multiplier,final_power_score,provisional,base_power_score,tournaments_played_last_12m,days_since_last_event,explanation,debug
Jekuru,,,23.84,,21.46,25.0,0.8688,0.9154,17.95,True,22.57,1,337.0,"Jekuru scores 17.95 with consistency score 25.0, bancho score 23.8, recent tournament form 21.5; reliability 0.869, activity 0.915, provisional",{}
MyAngelRasseru,,,,,21.2,25.0,0.8688,0.9409,17.95,True,21.96,1,161.0,"MyAngelRasseru scores 17.95 with consistency score 25.0, recent tournament form 21.2; reliability 0.869, activity 0.941, provisional",{}
-warb-,,,29.91,,18.39,25.0,0.8688,0.9154,17.64,True,22.18,1,337.0,"-warb- scores 17.64 with bancho score 29.9, consistency score 25.0, recent tournament form 18.4; reliability 0.869, activity 0.915, provisional",{}
Not Mage,,,25.75,,19.72,25.0,0.8688,0.9155,17.48,True,21.98,1,336.0,"Not Mage scores 17.48 with bancho score 25.7, consistency score 25.0, recent tournament form 19.7; reliability 0.869, activity 0.915, provisional",{}
EyesNeverOpen,,,30.59,,17.52,25.0,0.8688,0.916,17.37,True,21.82,1,330.0,"EyesNeverOpen scores 17.37 with bancho score 30.6, consistency score 25.0, recent tournament form 17.5; reliability 0.869, activity 0.916, provisional",{}
Caruma,,,24.93,,18.22,25.0,0.8688,0.958,17.37,True,20.87,1,98.0,"Caruma scores 17.37 with consistency score 25.0, bancho score 24.9, recent tournament form 18.2; reliability 0.869, activity 0.958, provisional",{}
electrostrike,,,19.76,,20.96,25.0,0.8688,0.9389,17.36,True,21.28,1,170.0,"electrostrike scores 17.36 with consistency score 25.0, recent tournament form 21.0, bancho score 19.8; reliability 0.869, activity 0.939, provisional",{}
meramin,,,36.08,,14.35,25.0,0.8688,0.9393,17.33,True,21.23,1,168.0,"meramin scores 17.33 with bancho score 36.1, consistency score 25.0, recent tournament form 14.3; reliability 0.869, activity 0.939, provisional",{}
Yoari,,,21.68,,20.96,25.0,0.8688,0.9154,17.3,True,21.75,1,337.0,"Yoari scores 17.30 with consistency score 25.0, bancho score 21.7, recent tournament form 21.0; reliability 0.869, activity 0.915, provisional",{}
Rumpowl,,,17.93,,22.37,25.0,0.8688,0.916,17.26,True,21.69,1,330.0,"Rumpowl scores 17.26 with consistency score 25.0, recent tournament form 22.4, bancho score 17.9; reliability 0.869, activity 0.916, provisional",{}
Naapuri,,,13.96,,23.69,25.0,0.85,0.9083,16.62,True,21.53,0,449.0,"Naapuri scores 16.62 with consistency score 25.0, recent tournament form 23.7, bancho score 14.0; reliability 0.850, activity 0.908, provisional",{}
System Sun,,,13.25,,23.83,25.0,0.85,0.9082,16.55,True,21.44,0,450.0,"System Sun scores 16.55 with consistency score 25.0, recent tournament form 23.8, bancho score 13.2; reliability 0.850, activity 0.908, provisional",{}
FcEazy,,,21.11,,7.62,65.01,0.8875,0.9478,16.47,True,19.59,2,133.0,"FcEazy scores 16.47 with consistency score 65.0, bancho score 21.1, recent tournament form 7.6; reliability 0.887, activity 0.948, provisional",{}
UC2,,,20.76,,19.54,25.0,0.8688,0.9155,16.43,True,20.66,1,336.0,"UC2 scores 16.43 with consistency score 25.0, bancho score 20.8, recent tournament form 19.5; reliability 0.869, activity 0.915, provisional",{}
-Yeji,,,25.28,,17.3,25.0,0.8688,0.916,16.24,True,20.4,1,330.0,"-Yeji scores 16.24 with bancho score 25.3, consistency score 25.0, recent tournament form 17.3; reliability 0.869, activity 0.916, provisional",{}
Fo_Ka,,,29.59,,14.27,25.0,0.8688,0.9409,16.03,True,19.61,1,161.0,"Fo_Ka scores 16.03 with bancho score 29.6, consistency score 25.0, recent tournament form 14.3; reliability 0.869, activity 0.941, provisional",{}
aconite,,,13.45,,22.51,25.0,0.85,0.9081,15.97,True,20.69,0,453.0,"aconite scores 15.97 with consistency score 25.0, recent tournament form 22.5, bancho score 13.4; reliability 0.850, activity 0.908, provisional",{}
nuthing,,,24.18,,16.23,25.0,0.8688,0.9393,15.9,True,19.49,1,168.0,"nuthing scores 15.90 with consistency score 25.0, bancho score 24.2, recent tournament form 16.2; reliability 0.869, activity 0.939, provisional",{}
NoTablet,,,12.18,,21.97,25.0,0.85,0.9079,15.48,True,20.06,0,456.0,"NoTablet scores 15.48 with consistency score 25.0, recent tournament form 22.0, bancho score 12.2; reliability 0.850, activity 0.908, provisional",{}
ExiaXD,,,19.88,,17.19,25.0,0.8688,0.9181,15.18,True,19.03,1,308.0,"ExiaXD scores 15.18 with consistency score 25.0, bancho score 19.9, recent tournament form 17.2; reliability 0.869, activity 0.918, provisional",{}
ImTK,,,14.86,,20.09,25.0,0.85,0.9079,15.1,True,19.56,0,456.0,"ImTK scores 15.10 with consistency score 25.0, recent tournament form 20.1, bancho score 14.9; reliability 0.850, activity 0.908, provisional",{}
G4rdevoir,,,22.21,,15.2,25.0,0.8688,0.9409,15.03,True,18.38,1,161.0,"G4rdevoir scores 15.03 with consistency score 25.0, bancho score 22.2, recent tournament form 15.2; reliability 0.869, activity 0.941, provisional",{}
Eunha,,,38.35,,10.23,25.0,0.85,0.9093,14.91,True,19.29,0,427.0,"Eunha scores 14.91 with bancho score 38.4, consistency score 25.0, recent tournament form 10.2; reliability 0.850, activity 0.909, provisional",{}
Wokki,,,14.24,,19.51,25.0,0.85,0.9079,14.71,True,19.06,0,456.0,"Wokki scores 14.71 with consistency score 25.0, recent tournament form 19.5, bancho score 14.2; reliability 0.850, activity 0.908, provisional",{}
HopeRaven,,,15.9,,18.39,25.0,0.85,0.9079,14.5,True,18.79,0,456.0,"HopeRaven scores 14.50 with consistency score 25.0, recent tournament form 18.4, bancho score 15.9; reliability 0.850, activity 0.908, provisional",{}
vdc,,,27.87,,12.26,25.0,0.8688,0.9194,14.36,True,17.97,1,295.0,"vdc scores 14.36 with bancho score 27.9, consistency score 25.0, recent tournament form 12.3; reliability 0.869, activity 0.919, provisional",{}
APTEM,,,19.02,,14.76,25.0,0.8688,0.9393,14.15,True,17.35,1,168.0,"APTEM scores 14.15 with consistency score 25.0, bancho score 19.0, recent tournament form 14.8; reliability 0.869, activity 0.939, provisional",{}
beea66,,,9.32,,19.96,25.0,0.85,0.9079,14.0,True,18.14,0,456.0,"beea66 scores 14.00 with consistency score 25.0, recent tournament form 20.0, bancho score 9.3; reliability 0.850, activity 0.908, provisional",{}
Jehn,,,23.52,,13.16,25.0,0.8688,0.9159,13.9,True,17.47,1,331.0,"Jehn scores 13.90 with consistency score 25.0, bancho score 23.5, recent tournament form 13.2; reliability 0.869, activity 0.916, provisional",{}
Goodbye Brother,,,23.42,,13.09,25.0,0.85,0.9079,13.43,True,17.4,0,456.0,"Goodbye Brother scores 13.43 with consistency score 25.0, bancho score 23.4, recent tournament form 13.1; reliability 0.850, activity 0.908, provisional",{}
zebedee,,,19.54,,13.54,25.0,0.8688,0.9181,13.35,True,16.73,1,308.0,"zebedee scores 13.35 with consistency score 25.0, bancho score 19.5, recent tournament form 13.5; reliability 0.869, activity 0.918, provisional",{}
realshin,,,22.35,,11.64,25.0,0.8688,0.9389,13.26,True,16.26,1,170.0,"realshin scores 13.26 with consistency score 25.0, bancho score 22.4, recent tournament form 11.6; reliability 0.869, activity 0.939, provisional",{}
Azasapag,,,22.44,,9.97,25.0,0.8688,0.9577,12.71,True,15.27,1,99.0,"Azasapag scores 12.71 with consistency score 25.0, bancho score 22.4, recent tournament form 10.0; reliability 0.869, activity 0.958, provisional",{}
Abdulmalik,,,26.3,,9.55,25.0,0.8688,0.916,12.69,True,15.95,1,330.0,"Abdulmalik scores 12.69 with bancho score 26.3, consistency score 25.0, recent tournament form 9.6; reliability 0.869, activity 0.916, provisional",{}
chiv,,,27.47,,6.73,25.0,0.8688,0.9478,11.96,True,14.53,1,133.0,"chiv scores 11.96 with bancho score 27.5, consistency score 25.0, recent tournament form 6.7; reliability 0.869, activity 0.948, provisional",{}
Seija Kijin,,,19.68,,9.71,25.0,0.8688,0.9194,11.54,True,14.44,1,295.0,"Seija Kijin scores 11.54 with consistency score 25.0, bancho score 19.7, recent tournament form 9.7; reliability 0.869, activity 0.919, provisional",{}
sph3re,,,11.83,,12.64,25.0,0.85,0.9079,11.05,True,14.32,0,456.0,"sph3re scores 11.05 with consistency score 25.0, recent tournament form 12.6, bancho score 11.8; reliability 0.850, activity 0.908, provisional",{}
Shylily,,,0.17,,7.75,25.0,0.85,0.9081,6.58,True,8.53,0,453.0,"Shylily scores 6.58 with consistency score 25.0, recent tournament form 7.8, bancho score 0.2; reliability 0.850, activity 0.908, provisional",{}
OG_PannuLappu,,,0.0,,7.14,25.0,0.85,0.9079,6.26,True,8.12,0,456.0,"OG_PannuLappu scores 6.26 with consistency score 25.0, recent tournament form 7.1, bancho score 0.0; reliability 0.850, activity 0.908, provisional",{}
